Chrom	ChromStart	ChromEnd	Region	Group	Label	Zcore	Assay_Label
chr13	94595610	94596709	chr13:94595610-94596709	Proximal:Active	Screen:Signif	0.24229492307692307	CRISPRi-Growth
chr13	94662172	94663005	chr13:94662172-94663005	Distal:Active	Screen:NotSignif	0.1138098	CRISPRi-Growth
chr13	94710993	94712290	chr13:94710993-94712290	Proximal:Repressive	Screen:NotSignif	0.2835849	CRISPRi-Growth
chr13	95273457	95274745	chr13:95273457-95274745	Distal:Active	Screen:NotSignif	-0.2687745	CRISPRi-Growth
chr13	95285510	95286410	chr13:95285510-95286410	Distal:Active	Screen:NotSignif	0.0416798	CRISPRi-Growth
chr13	95317056	95317996	chr13:95317056-95317996	Distal:Active	Screen:Signif	0.2160001	CRISPRi-Growth
chr13	95477017	95477646	chr13:95477017-95477646	Distal:Active	Screen:NotSignif	-0.06788740000000001	CRISPRi-Growth
chr13	95676212	95677796	chr13:95676212-95677796	Proximal:Active	Screen:NotSignif	-0.066487	CRISPRi-Growth
chr13	95755937	95756573	chr13:95755937-95756573	Distal:Active	Screen:NotSignif	-0.344631	CRISPRi-Growth
chr13	95980508	95981042	chr13:95980508-95981042	Distal:Repressive	Screen:NotSignif	0.0083614	CRISPRi-Growth
chr13	96052565	96053878	chr13:96052565-96053878	Proximal:Active	Screen:NotSignif	0.0081047	CRISPRi-Growth
chr13	97141567	97142024	chr13:97141567-97142024	Distal:Active	Screen:NotSignif	-0.1743621111111111	CRISPRi-Growth
chr13	97194303	97195006	chr13:97194303-97195006	Distal:Active	Screen:NotSignif	-0.07714833333333333	CRISPRi-Growth
chr13	97259755	97260733	chr13:97259755-97260733	Distal:Active	Screen:NotSignif	0.1922388	CRISPRi-Growth
chr13	98476378	98476966	chr13:98476378-98476966	Distal:Active	Screen:NotSignif	-0.1669506	CRISPRi-Growth
chr13	98484236	98485168	chr13:98484236-98485168	Distal:Active	Screen:NotSignif	-0.1984805	CRISPRi-Growth
chr13	98509336	98510311	chr13:98509336-98510311	Distal:Active	Screen:Signif	-0.2076557	CRISPRi-Growth
chr13	99151452	99152184	chr13:99151452-99152184	Distal:Active	Screen:NotSignif	2.4466666666666376e-4	CRISPRi-Growth
chr13	99200140	99201625	chr13:99200140-99201625	Proximal:Active	Screen:NotSignif	-0.2524554	CRISPRi-Growth
chr13	99267819	99268553	chr13:99267819-99268553	Distal:Active	Screen:NotSignif	0.06871379999999999	CRISPRi-Growth
chr13	99314718	99315391	chr13:99314718-99315391	Distal:Active	Screen:NotSignif	-0.1844918	CRISPRi-Growth
chr13	99324409	99325730	chr13:99324409-99325730	Distal:Active	Screen:NotSignif	-0.04841635	CRISPRi-Growth
chr13	99436819	99437351	chr13:99436819-99437351	Distal:Active	Screen:NotSignif	-0.208419	CRISPRi-Growth
chr13	99452515	99453587	chr13:99452515-99453587	Distal:Active	Screen:NotSignif	0.05776920000000001	CRISPRi-Growth
chr13	99496596	99496970	chr13:99496596-99496970	Distal:Active	Screen:NotSignif	0.2955572857142857	CRISPRi-Growth
chr13	99498298	99499129	chr13:99498298-99499129	Proximal:Active	Screen:NotSignif	0.01906339999999999	CRISPRi-Growth
chr13	99500922	99502163	chr13:99500922-99502163	Proximal:Active	Screen:NotSignif	-0.1774867	CRISPRi-Growth
chr13	99606039	99607136	chr13:99606039-99607136	Proximal:Active	Screen:NotSignif	-0.2652762	CRISPRi-Growth
chr13	99614240	99615158	chr13:99614240-99615158	Distal:Repressive	Screen:NotSignif	-0.04689720000000001	CRISPRi-Growth
chr13	99796146	99796614	chr13:99796146-99796614	Distal:Repressive	Screen:NotSignif	-0.3491577	CRISPRi-Growth
chr13	100088414	100089831	chr13:100088414-100089831	Proximal:Active	Screen:NotSignif	0.07952	CRISPRi-Growth
chr13	100392664	100393665	chr13:100392664-100393665	Distal:Active	Screen:NotSignif	-0.1801354	CRISPRi-Growth
chr13	100608843	100609246	chr13:100608843-100609246	Distal:Active	Screen:NotSignif	0.15116166666666667	CRISPRi-Growth
chr13	102393981	102395012	chr13:102393981-102395012	Proximal:Active	Screen:NotSignif	0.1771313	CRISPRi-Growth
chr13	102596088	102597807	chr13:102596088-102597807	Proximal:Active	Screen:NotSignif	-0.00677565	CRISPRi-Growth
chr13	102606343	102607230	chr13:102606343-102607230	Distal:Active	Screen:NotSignif	-0.0771556	CRISPRi-Growth
chr13	102772693	102774338	chr13:102772693-102774338	Proximal:Active	Screen:NotSignif	0.1601228	CRISPRi-Growth
chr13	102845304	102846836	chr13:102845304-102846836	Proximal:Active	Screen:NotSignif	-0.2296762	CRISPRi-Growth
chr13	106567118	106568494	chr13:106567118-106568494	Proximal:Active	Screen:Signif	0.2490607	CRISPRi-Growth
chr13	108769133	108769858	chr13:108769133-108769858	Distal:Active	Screen:NotSignif	-0.3869867	CRISPRi-Growth
chr13	108915661	108916499	chr13:108915661-108916499	Distal:Active	Screen:NotSignif	-0.1306211	CRISPRi-Growth
chr13	109707041	109708377	chr13:109707041-109708377	Distal:Active	Screen:NotSignif	-0.05625244444444445	CRISPRi-Growth
chr13	110137863	110138905	chr13:110137863-110138905	Distal:Active	Screen:NotSignif	-0.0032723	CRISPRi-Growth
chr13	110503500	110504527	chr13:110503500-110504527	Distal:Active	Screen:NotSignif	0.03337622222222222	CRISPRi-Growth
chr13	110509542	110510456	chr13:110509542-110510456	Proximal:Active	Screen:NotSignif	-0.111082	CRISPRi-Growth
chr13	110602092	110602824	chr13:110602092-110602824	Distal:Active	Screen:NotSignif	-0.1079969	CRISPRi-Growth
chr13	110615146	110616706	chr13:110615146-110616706	Proximal:Active	Screen:NotSignif	0.08711329999999999	CRISPRi-Growth
chr13	110705734	110706671	chr13:110705734-110706671	Proximal:Active	Screen:NotSignif	0.3372725	CRISPRi-Growth
chr13	110869367	110870772	chr13:110869367-110870772	Proximal:Active	Screen:NotSignif	-0.07210266666666666	CRISPRi-Growth
chr13	110955080	110955683	chr13:110955080-110955683	Distal:Active	Screen:NotSignif	0.1553834	CRISPRi-Growth
chr13	110963877	110966039	chr13:110963877-110966039	Proximal:Active	Screen:NotSignif	-0.05881249999999999	CRISPRi-Growth
chr13	111006657	111007563	chr13:111006657-111007563	Distal:Active	Screen:NotSignif	0.13185488888888888	CRISPRi-Growth
chr13	111046474	111047095	chr13:111046474-111047095	Distal:Active	Screen:NotSignif	-0.3950248	CRISPRi-Growth
chr13	111152970	111154408	chr13:111152970-111154408	Proximal:Active	Screen:NotSignif	-0.1422795	CRISPRi-Growth
chr13	111583975	111584447	chr13:111583975-111584447	Distal:Active	Screen:Signif	-0.1015122	CRISPRi-Growth
chr13	112587205	112588546	chr13:112587205-112588546	Proximal:Active	Screen:NotSignif	0.08855459999999998	CRISPRi-Growth
chr13	112711508	112712468	chr13:112711508-112712468	Distal:Active	Screen:NotSignif	-0.0552964	CRISPRi-Growth
chr13	112740406	112741028	chr13:112740406-112741028	Distal:Active	Screen:NotSignif	-0.0721605	CRISPRi-Growth
chr13	112893678	112894763	chr13:112893678-112894763	Distal:Repressive	Screen:NotSignif	1.2260000000000396e-4	CRISPRi-Growth
chr13	112931110	112932078	chr13:112931110-112932078	Distal:Active	Screen:NotSignif	-0.074854	CRISPRi-Growth
chr13	113064354	113064914	chr13:113064354-113064914	Distal:Active	Screen:NotSignif	-0.0297422	CRISPRi-Growth
chr13	113153031	113154007	chr13:113153031-113154007	Distal:Active	Screen:NotSignif	0.05502977777777777	CRISPRi-Growth
chr13	113187249	113187631	chr13:113187249-113187631	Distal:Active	Screen:NotSignif	0.06892200000000001	CRISPRi-Growth
chr13	113219394	113220757	chr13:113219394-113220757	Distal:Active	Screen:NotSignif	-0.13809575000000002	CRISPRi-Growth
chr13	113274007	113274530	chr13:113274007-113274530	Distal:Active	Screen:NotSignif	-0.1389227	CRISPRi-Growth
chr13	113296819	113298570	chr13:113296819-113298570	Proximal:Active	Screen:NotSignif	0.08082765	CRISPRi-Growth
chr13	113410614	113411640	chr13:113410614-113411640	Proximal:Active	Screen:NotSignif	-0.08652119999999999	CRISPRi-Growth
chr13	113419726	113420604	chr13:113419726-113420604	Distal:Active	Screen:NotSignif	-0.2835975	CRISPRi-Growth
chr13	113448686	113449926	chr13:113448686-113449926	Proximal:Active	Screen:NotSignif	0.0285604	CRISPRi-Growth
chr13	113548867	113549524	chr13:113548867-113549524	Distal:Repressive	Screen:NotSignif	0.0719133	CRISPRi-Growth
chr13	113777351	113778067	chr13:113777351-113778067	Distal:Repressive	Screen:NotSignif	-0.0526364	CRISPRi-Growth
chr13	113801365	113803164	chr13:113801365-113803164	Distal:Active	Screen:NotSignif	0.0451765	CRISPRi-Growth
chr13	113852847	113854709	chr13:113852847-113854709	Distal:Active	Screen:NotSignif	0.1747754	CRISPRi-Growth
chr13	114004534	114005742	chr13:114004534-114005742	Distal:Active	Screen:NotSignif	-0.13864555555555555	CRISPRi-Growth
chr13	114019308	114020540	chr13:114019308-114020540	Distal:Active	Screen:NotSignif	-0.09160155555555556	CRISPRi-Growth
chr13	114064239	114066048	chr13:114064239-114066048	Distal:Active	Screen:NotSignif	0.05004142105263158	CRISPRi-Growth
chr13	114098714	114099562	chr13:114098714-114099562	Distal:Active	Screen:NotSignif	-0.12752175	CRISPRi-Growth
chr13	114128532	114129234	chr13:114128532-114129234	Distal:Active	Screen:NotSignif	0.3606462222222222	CRISPRi-Growth
chr13	114222511	114223111	chr13:114222511-114223111	Distal:Active	Screen:NotSignif	-0.1577812	CRISPRi-Growth
chr13	114234595	114235468	chr13:114234595-114235468	Proximal:Active	Screen:Signif	1.4799099	CRISPRi-Growth
chr13	114314003	114314951	chr13:114314003-114314951	Proximal:Active	Screen:NotSignif	-0.02168759999999999	CRISPRi-Growth
chr14	20116449	20117310	chr14:20116449-20117310	Proximal:Active	Screen:NotSignif	0.00140469999999999	CRISPRi-Growth
chr14	20177266	20178239	chr14:20177266-20178239	Distal:Active	Screen:NotSignif	0.01025219999999998	CRISPRi-Growth
chr14	20262692	20262999	chr14:20262692-20262999	Distal:Active	Screen:NotSignif	-0.00710539999999999	CRISPRi-Growth
chr14	20342526	20343901	chr14:20342526-20343901	Proximal:Active	Screen:NotSignif	-0.00161019999999999	CRISPRi-Growth
chr14	20454522	20455978	chr14:20454522-20455978	Proximal:Active	Screen:NotSignif	-0.2960107	CRISPRi-Growth
chr14	20468932	20470461	chr14:20468932-20470461	Proximal:Active	Screen:NotSignif	-0.0529951	CRISPRi-Growth
chr14	20490354	20490960	chr14:20490354-20490960	Distal:Active	Screen:NotSignif	0.3789025	CRISPRi-Growth
chr14	20989634	20990547	chr14:20989634-20990547	Proximal:Active	Screen:Signif	0.7799452	CRISPRi-Growth
chr14	21024124	21026130	chr14:21024124-21026130	Proximal:Active	Screen:NotSignif	0.0236712	CRISPRi-Growth
chr14	21026922	21027475	chr14:21026922-21027475	Proximal:Active	Screen:NotSignif	-0.220232	CRISPRi-Growth
chr14	21191199	21193363	chr14:21191199-21193363	Distal:Active	Screen:Signif	0.3339711	CRISPRi-Growth
chr14	21308327	21309412	chr14:21308327-21309412	Distal:Active	Screen:NotSignif	0.05720890000000001	CRISPRi-Growth
chr14	21383292	21385261	chr14:21383292-21385261	Proximal:Active	Screen:NotSignif	-0.0819257	CRISPRi-Growth
chr14	21455643	21456739	chr14:21455643-21456739	Proximal:Active	Screen:NotSignif	-0.0074255	CRISPRi-Growth
chr14	21476345	21477634	chr14:21476345-21477634	Proximal:Active	Screen:NotSignif	-0.25404909999999997	CRISPRi-Growth
chr14	21510704	21511900	chr14:21510704-21511900	Proximal:Active	Screen:NotSignif	0.3436212	CRISPRi-Growth
chr14	22460340	22461187	chr14:22460340-22461187	Distal:Active	Screen:NotSignif	0.0554993	CRISPRi-Growth
chr14	22519721	22520687	chr14:22519721-22520687	Distal:Active	Screen:NotSignif	0.07946377777777779	CRISPRi-Growth
chr14	22536649	22538133	chr14:22536649-22538133	Distal:Active	Screen:NotSignif	-0.03890047058823529	CRISPRi-Growth
chr14	22588939	22589961	chr14:22588939-22589961	Proximal:Active	Screen:NotSignif	0.2686503	CRISPRi-Growth
chr14	22714891	22715712	chr14:22714891-22715712	Distal:Active	Screen:NotSignif	0.0661074	CRISPRi-Growth
chr14	22766382	22767525	chr14:22766382-22767525	Proximal:Active	Screen:Signif	1.7837418	CRISPRi-Growth
chr14	22796236	22797867	chr14:22796236-22797867	Distal:Active	Screen:NotSignif	0.01296344444444443	CRISPRi-Growth
chr14	22822674	22823297	chr14:22822674-22823297	Distal:Active	Screen:NotSignif	0.01041766666666666	CRISPRi-Growth
chr14	22824751	22825308	chr14:22824751-22825308	Distal:Active	Screen:NotSignif	0.2843188888888889	CRISPRi-Growth
chr14	22829550	22830544	chr14:22829550-22830544	Proximal:Active	Screen:Signif	0.7614125	CRISPRi-Growth
chr14	22929091	22930066	chr14:22929091-22930066	Proximal:Active	Screen:NotSignif	-0.1737284	CRISPRi-Growth
chr14	22956203	22957698	chr14:22956203-22957698	Proximal:Active	Screen:Signif	3.1018035	CRISPRi-Growth
chr14	22973445	22974007	chr14:22973445-22974007	Distal:Repressive	Screen:NotSignif	-0.0120307	CRISPRi-Growth
chr14	23006498	23007562	chr14:23006498-23007562	Distal:Active	Screen:Signif	0.3717408	CRISPRi-Growth
chr14	23034292	23035487	chr14:23034292-23035487	Proximal:Active	Screen:Signif	4.2398628	CRISPRi-Growth
chr14	23057307	23058502	chr14:23057307-23058502	Proximal:Repressive	Screen:NotSignif	-0.3674138888888889	CRISPRi-Growth
chr14	23070852	23072124	chr14:23070852-23072124	Distal:Active	Screen:NotSignif	-0.37905554545454545	CRISPRi-Growth
chr14	23078191	23079248	chr14:23078191-23079248	Distal:Active	Screen:NotSignif	-0.2558593	CRISPRi-Growth
chr14	23094560	23095949	chr14:23094560-23095949	Proximal:Active	Screen:NotSignif	-0.061943	CRISPRi-Growth
chr14	23146058	23147020	chr14:23146058-23147020	Distal:Active	Screen:NotSignif	0.33478949999999996	CRISPRi-Growth
chr14	23160310	23161521	chr14:23160310-23161521	Distal:Active	Screen:NotSignif	-0.03681369999999999	CRISPRi-Growth
chr14	23279686	23280641	chr14:23279686-23280641	Distal:Active	Screen:NotSignif	-0.2651637	CRISPRi-Growth
chr14	23301309	23302949	chr14:23301309-23302949	Proximal:Active	Screen:NotSignif	0.07294528571428573	CRISPRi-Growth
chr14	23306444	23307274	chr14:23306444-23307274	Proximal:Active	Screen:NotSignif	0.00613800000000001	CRISPRi-Growth
chr14	23402276	23402731	chr14:23402276-23402731	Distal:Active	Screen:NotSignif	0.11841855555555555	CRISPRi-Growth
chr14	23469065	23470003	chr14:23469065-23470003	Proximal:Active	Screen:NotSignif	0.0543052222222222	CRISPRi-Growth
chr14	23694494	23694807	chr14:23694494-23694807	Distal:Active	Screen:Signif	0.6046895714285714	CRISPRi-Growth
chr14	23931879	23933287	chr14:23931879-23933287	Distal:Active	Screen:NotSignif	-0.2585653	CRISPRi-Growth
chr14	23969854	23970186	chr14:23969854-23970186	Proximal:Active	Screen:NotSignif	-0.100701	CRISPRi-Growth
chr14	24093665	24095889	chr14:24093665-24095889	Proximal:Active	Screen:NotSignif	0.03936423529411765	CRISPRi-Growth
chr14	24113711	24115476	chr14:24113711-24115476	Proximal:Active	Screen:NotSignif	0.1670568888888889	CRISPRi-Growth
chr14	24146379	24147941	chr14:24146379-24147941	Proximal:Active	Screen:NotSignif	0.138276	CRISPRi-Growth
chr14	24188114	24189068	chr14:24188114-24189068	Proximal:Active	Screen:NotSignif	0.0393741	CRISPRi-Growth
chr14	24212896	24213844	chr14:24212896-24213844	Proximal:Active	Screen:NotSignif	-0.12207520000000002	CRISPRi-Growth
chr14	24215516	24216381	chr14:24215516-24216381	Proximal:Active	Screen:NotSignif	0.0627293	CRISPRi-Growth
chr14	24231700	24233252	chr14:24231700-24233252	Proximal:Active	Screen:Signif	0.2853239	CRISPRi-Growth
chr14	24241943	24243355	chr14:24241943-24243355	Proximal:Active	Screen:Signif	0.7563003	CRISPRi-Growth
chr14	24270847	24271918	chr14:24270847-24271918	Proximal:Active	Screen:Signif	1.9151167	CRISPRi-Growth
chr14	24298949	24300510	chr14:24298949-24300510	Proximal:Active	Screen:NotSignif	-0.3376497	CRISPRi-Growth
chr14	24429635	24431022	chr14:24429635-24431022	Proximal:Active	Screen:NotSignif	0.1078395	CRISPRi-Growth
chr14	24687896	24688867	chr14:24687896-24688867	Distal:Active	Screen:NotSignif	0.1310909	CRISPRi-Growth
chr14	24984172	24985768	chr14:24984172-24985768	Distal:Active	Screen:NotSignif	0.1458099	CRISPRi-Growth
chr14	25047914	25048763	chr14:25047914-25048763	Proximal:Active	Screen:Signif	0.2951914	CRISPRi-Growth
chr14	26281166	26282087	chr14:26281166-26282087	Distal:Active	Screen:NotSignif	-0.258509	CRISPRi-Growth
chr14	27845105	27846131	chr14:27845105-27846131	Distal:Active	Screen:NotSignif	0.1546807	CRISPRi-Growth
chr14	28829816	28830686	chr14:28829816-28830686	Distal:Active	Screen:NotSignif	-0.0860661111111111	CRISPRi-Growth
chr14	30296076	30297794	chr14:30296076-30297794	Distal:Active	Screen:NotSignif	-0.04177049999999999	CRISPRi-Growth
chr14	30558708	30559937	chr14:30558708-30559937	Proximal:Active	Screen:NotSignif	0.07904115789473684	CRISPRi-Growth
chr14	30621347	30622813	chr14:30621347-30622813	Proximal:Active	Screen:NotSignif	0.02934614999999999	CRISPRi-Growth
chr14	30821939	30822976	chr14:30821939-30822976	Distal:Active	Screen:NotSignif	-0.0445666	CRISPRi-Growth
chr14	31031676	31032994	chr14:31031676-31032994	Distal:Active	Screen:NotSignif	0.091044375	CRISPRi-Growth
chr14	31059485	31059910	chr14:31059485-31059910	Distal:Active	Screen:NotSignif	-0.3580761111111111	CRISPRi-Growth
chr14	31229671	31230434	chr14:31229671-31230434	Distal:Active	Screen:NotSignif	0.1197055	CRISPRi-Growth
chr14	31419830	31421148	chr14:31419830-31421148	Proximal:Active	Screen:NotSignif	-0.2115631	CRISPRi-Growth
chr14	31560988	31561932	chr14:31560988-31561932	Proximal:Active	Screen:NotSignif	0.1893117	CRISPRi-Growth
chr14	31901950	31902478	chr14:31901950-31902478	Distal:Active	Screen:NotSignif	0.1044878	CRISPRi-Growth
chr14	31903010	31903523	chr14:31903010-31903523	Distal:Active	Screen:NotSignif	-0.01830940000000002	CRISPRi-Growth
chr14	31937621	31938211	chr14:31937621-31938211	Distal:Active	Screen:NotSignif	0.0562586	CRISPRi-Growth
chr14	32259542	32260086	chr14:32259542-32260086	Distal:Active	Screen:NotSignif	0.00636822222222223	CRISPRi-Growth
chr14	33359216	33360127	chr14:33359216-33360127	Distal:Active	Screen:NotSignif	-0.0458792	CRISPRi-Growth
chr14	33652516	33653244	chr14:33652516-33653244	Distal:Active	Screen:NotSignif	0.00849166666666665	CRISPRi-Growth
chr14	33866394	33866973	chr14:33866394-33866973	Distal:Active	Screen:NotSignif	-0.11057822222222222	CRISPRi-Growth
chr14	33916533	33918017	chr14:33916533-33918017	Distal:Active	Screen:NotSignif	-0.28882830000000004	CRISPRi-Growth
chr14	33964409	33965654	chr14:33964409-33965654	Distal:Active	Screen:NotSignif	-0.0954858888888889	CRISPRi-Growth
chr14	34043431	34044309	chr14:34043431-34044309	Distal:Active	Screen:NotSignif	0.1975407	CRISPRi-Growth
chr14	34139055	34140509	chr14:34139055-34140509	Distal:Active	Screen:NotSignif	-0.2371217	CRISPRi-Growth
chr14	34331599	34332447	chr14:34331599-34332447	Distal:Active	Screen:NotSignif	-0.16724463157894737	CRISPRi-Growth
chr14	34496590	34497692	chr14:34496590-34497692	Distal:Active	Screen:NotSignif	-0.1886071	CRISPRi-Growth
chr14	34539124	34540713	chr14:34539124-34540713	Proximal:Active	Screen:NotSignif	0.3556617	CRISPRi-Growth
chr14	34692837	34694136	chr14:34692837-34694136	Distal:Active	Screen:NotSignif	-0.2230148	CRISPRi-Growth
chr14	35045920	35047130	chr14:35045920-35047130	Proximal:Active	Screen:NotSignif	-0.12503860000000003	CRISPRi-Growth
chr14	35291792	35293024	chr14:35291792-35293024	Proximal:Active	Screen:Signif	1.0983802	CRISPRi-Growth
chr14	35331614	35332223	chr14:35331614-35332223	Distal:Active	Screen:NotSignif	0.03510992307692308	CRISPRi-Growth
chr14	35365498	35366390	chr14:35365498-35366390	Distal:Active	Screen:Signif	0.3254734444444444	CRISPRi-Growth
chr14	35367069	35368357	chr14:35367069-35368357	Distal:Active	Screen:NotSignif	0.0286918	CRISPRi-Growth
chr14	35384770	35386229	chr14:35384770-35386229	Distal:Active	Screen:NotSignif	0.04483510526315789	CRISPRi-Growth
chr14	35386590	35387206	chr14:35386590-35387206	Distal:Active	Screen:NotSignif	0.101605125	CRISPRi-Growth
chr14	35826013	35827146	chr14:35826013-35827146	Proximal:Active	Screen:NotSignif	0.0645258	CRISPRi-Growth
chr14	36320105	36321184	chr14:36320105-36321184	Proximal:Active	Screen:NotSignif	0.202215	CRISPRi-Growth
chr14	36767633	36768171	chr14:36767633-36768171	Distal:Active	Screen:NotSignif	0.1592326	CRISPRi-Growth
