Chrom	ChromStart	ChromEnd	Region	Num_Assay	Assays
chr1	92026040	92026776	chr1:92026040-92026776	2	ASTARR,WSTARR
chr1	92298361	92299555	chr1:92298361-92299555	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	92317315	92318684	chr1:92317315-92318684	2	ASTARR,LMPRA
chr1	92410269	92411140	chr1:92410269-92411140	2	ASTARR,WSTARR
chr1	92459709	92460454	chr1:92459709-92460454	2	ASTARR,LMPRA
chr1	92484641	92486442	chr1:92484641-92486442	2	ASTARR,WSTARR
chr1	92653157	92654445	chr1:92653157-92654445	3	ASTARR,LMPRA,WSTARR
chr1	92784642	92785856	chr1:92784642-92785856	2	ASTARR,LMPRA
chr1	92804520	92805470	chr1:92804520-92805470	3	ASTARR,LMPRA,WSTARR
chr1	92831492	92832753	chr1:92831492-92832753	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	92960495	92962409	chr1:92960495-92962409	2	ASTARR,WSTARR
chr1	93025335	93026315	chr1:93025335-93026315	2	ASTARR,LMPRA
chr1	93032966	93034005	chr1:93032966-93034005	2	ASTARR,WSTARR
chr1	93078552	93080666	chr1:93078552-93080666	3	ASTARR,LMPRA,WSTARR
chr1	93170030	93171029	chr1:93170030-93171029	2	ASTARR,WSTARR
chr1	93179650	93181455	chr1:93179650-93181455	2	ASTARR,LMPRA
chr1	93262618	93263006	chr1:93262618-93263006	2	ASTARR,WSTARR
chr1	93345415	93346959	chr1:93345415-93346959	3	ASTARR,LMPRA,WSTARR
chr1	93407296	93407997	chr1:93407296-93407997	2	LMPRA,WSTARR
chr1	93446831	93448969	chr1:93446831-93448969	2	ASTARR,LMPRA
chr1	93566974	93568073	chr1:93566974-93568073	2	ASTARR,WSTARR
chr1	93615462	93615904	chr1:93615462-93615904	2	ASTARR,WSTARR
chr1	93664163	93665209	chr1:93664163-93665209	2	ASTARR,LMPRA
chr1	93672107	93672822	chr1:93672107-93672822	2	ASTARR,LMPRA
chr1	93680489	93682095	chr1:93680489-93682095	2	ASTARR,CRISPRi-Growth
chr1	93716920	93717259	chr1:93716920-93717259	2	ASTARR,WSTARR
chr1	93813952	93814817	chr1:93813952-93814817	2	ASTARR,LMPRA
chr1	93846099	93848239	chr1:93846099-93848239	2	ASTARR,WSTARR
chr1	93855882	93856593	chr1:93855882-93856593	2	ASTARR,WSTARR
chr1	93863678	93864814	chr1:93863678-93864814	2	ASTARR,WSTARR
chr1	93878268	93879551	chr1:93878268-93879551	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	93908609	93910055	chr1:93908609-93910055	2	ASTARR,WSTARR
chr1	93999428	94001118	chr1:93999428-94001118	2	ASTARR,CRISPRi-Growth
chr1	94417519	94419016	chr1:94417519-94419016	2	ASTARR,WSTARR
chr1	94541296	94542504	chr1:94541296-94542504	2	ASTARR,LMPRA
chr1	94579616	94580743	chr1:94579616-94580743	2	ASTARR,WSTARR
chr1	94634672	94635683	chr1:94634672-94635683	2	ASTARR,LMPRA
chr1	94648130	94648823	chr1:94648130-94648823	3	ASTARR,LMPRA,WSTARR
chr1	94734913	94735874	chr1:94734913-94735874	2	LMPRA,WSTARR
chr1	94755420	94756146	chr1:94755420-94756146	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	95072284	95073617	chr1:95072284-95073617	3	ASTARR,LMPRA,WSTARR
chr1	95085293	95086453	chr1:95085293-95086453	2	ASTARR,E2G-Benchmark
chr1	95115540	95116126	chr1:95115540-95116126	2	ASTARR,E2G-Benchmark
chr1	95142527	95143219	chr1:95142527-95143219	2	ASTARR,LMPRA
chr1	95163912	95164263	chr1:95163912-95164263	2	ASTARR,WSTARR
chr1	95168766	95170016	chr1:95168766-95170016	2	ASTARR,LMPRA
chr1	95233339	95234742	chr1:95233339-95234742	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	95382345	95382771	chr1:95382345-95382771	2	ASTARR,WSTARR
chr1	96721214	96722477	chr1:96721214-96722477	2	ASTARR,WSTARR
chr1	97920477	97921563	chr1:97920477-97921563	2	ASTARR,WSTARR
chr1	99405103	99406006	chr1:99405103-99406006	3	ASTARR,LMPRA,WSTARR
chr1	99535259	99536048	chr1:99535259-99536048	2	ASTARR,LMPRA
chr1	99598895	99600371	chr1:99598895-99600371	3	ASTARR,LMPRA,WSTARR
chr1	99685461	99686132	chr1:99685461-99686132	2	ASTARR,CRISPRi-Growth
chr1	99704218	99705375	chr1:99704218-99705375	2	LMPRA,WSTARR
chr1	99969331	99970691	chr1:99969331-99970691	3	ASTARR,LMPRA,WSTARR
chr1	99992707	99993745	chr1:99992707-99993745	2	ASTARR,LMPRA
chr1	100036895	100039189	chr1:100036895-100039189	3	ASTARR,LMPRA,WSTARR
chr1	100132375	100133491	chr1:100132375-100133491	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	100248956	100250290	chr1:100248956-100250290	2	ASTARR,LMPRA
chr1	100265562	100266994	chr1:100265562-100266994	3	ASTARR,LMPRA,WSTARR
chr1	100351018	100353268	chr1:100351018-100353268	2	ASTARR,LMPRA
chr1	100362769	100363401	chr1:100362769-100363401	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	100400445	100400762	chr1:100400445-100400762	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	100637639	100638211	chr1:100637639-100638211	2	ASTARR,WSTARR
chr1	100810387	100811206	chr1:100810387-100811206	3	ASTARR,LMPRA,WSTARR
chr1	100894637	100896932	chr1:100894637-100896932	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	101025319	101026551	chr1:101025319-101026551	2	ASTARR,LMPRA
chr1	101198803	101199513	chr1:101198803-101199513	2	ASTARR,WSTARR
chr1	101245411	101246756	chr1:101245411-101246756	2	ASTARR,WSTARR
chr1	101283354	101284286	chr1:101283354-101284286	2	ASTARR,LMPRA
chr1	102659383	102661035	chr1:102659383-102661035	3	ASTARR,LMPRA,WSTARR
chr1	102853736	102854192	chr1:102853736-102854192	2	ASTARR,WSTARR
chr1	103525008	103526469	chr1:103525008-103526469	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	104073175	104073792	chr1:104073175-104073792	2	ASTARR,WSTARR
chr1	107044396	107045710	chr1:107044396-107045710	2	ASTARR,WSTARR
chr1	107056426	107058107	chr1:107056426-107058107	3	ASTARR,LMPRA,WSTARR
chr1	108079502	108080335	chr1:108079502-108080335	3	ASTARR,LMPRA,WSTARR
chr1	108099688	108100695	chr1:108099688-108100695	2	ASTARR,CRISPRi-Growth
chr1	108118277	108118726	chr1:108118277-108118726	2	ASTARR,LMPRA
chr1	108126646	108126874	chr1:108126646-108126874	2	ASTARR,WSTARR
chr1	108174249	108174741	chr1:108174249-108174741	2	ASTARR,WSTARR
chr1	108363959	108364684	chr1:108363959-108364684	2	ASTARR,WSTARR
chr1	108476292	108476576	chr1:108476292-108476576	2	ASTARR,WSTARR
chr1	108486492	108487287	chr1:108486492-108487287	2	ASTARR,WSTARR
chr1	108533484	108534470	chr1:108533484-108534470	3	ASTARR,LMPRA,E2G-Benchmark
chr1	108559384	108561246	chr1:108559384-108561246	2	ASTARR,WSTARR
chr1	108640270	108641372	chr1:108640270-108641372	3	ASTARR,LMPRA,WSTARR
chr1	108646761	108647230	chr1:108646761-108647230	3	ASTARR,LMPRA,WSTARR
chr1	108661104	108661506	chr1:108661104-108661506	2	LMPRA,WSTARR
chr1	108691640	108693548	chr1:108691640-108693548	3	ASTARR,LMPRA,WSTARR
chr1	108709011	108709623	chr1:108709011-108709623	2	ASTARR,LMPRA
chr1	108746271	108747552	chr1:108746271-108747552	3	ASTARR,LMPRA,WSTARR
chr1	108876447	108877665	chr1:108876447-108877665	3	ASTARR,LMPRA,WSTARR
chr1	108912630	108913592	chr1:108912630-108913592	2	ASTARR,WSTARR
chr1	108956368	108957452	chr1:108956368-108957452	2	ASTARR,WSTARR
chr1	108962544	108964031	chr1:108962544-108964031	2	ASTARR,WSTARR
chr1	109041301	109042518	chr1:109041301-109042518	2	ASTARR,WSTARR
chr1	109075592	109076724	chr1:109075592-109076724	3	ASTARR,LMPRA,WSTARR
chr1	109090043	109091540	chr1:109090043-109091540	2	ASTARR,WSTARR
chr1	109099615	109100962	chr1:109099615-109100962	2	LMPRA,WSTARR
chr1	109113812	109114211	chr1:109113812-109114211	2	ASTARR,WSTARR
chr1	109134085	109135149	chr1:109134085-109135149	2	ASTARR,LMPRA
chr1	109148599	109149727	chr1:109148599-109149727	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	109213498	109215046	chr1:109213498-109215046	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	109218592	109219059	chr1:109218592-109219059	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	109239277	109241681	chr1:109239277-109241681	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	109253628	109255140	chr1:109253628-109255140	3	ASTARR,LMPRA,WSTARR
chr1	109262707	109264253	chr1:109262707-109264253	2	ASTARR,LMPRA
chr1	109274597	109275179	chr1:109274597-109275179	2	ASTARR,WSTARR
chr1	109277306	109277894	chr1:109277306-109277894	3	ASTARR,LMPRA,WSTARR
chr1	109282769	109283935	chr1:109282769-109283935	3	ASTARR,LMPRA,WSTARR
chr1	109290860	109291282	chr1:109290860-109291282	2	ASTARR,LMPRA
chr1	109389007	109390529	chr1:109389007-109390529	3	ASTARR,LMPRA,WSTARR
chr1	109392705	109393419	chr1:109392705-109393419	2	ASTARR,WSTARR
chr1	109397183	109398563	chr1:109397183-109398563	2	ASTARR,CRISPRi-Growth
chr1	109425877	109427093	chr1:109425877-109427093	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	109438339	109439081	chr1:109438339-109439081	2	ASTARR,WSTARR
chr1	109445485	109446229	chr1:109445485-109446229	2	ASTARR,WSTARR
chr1	109476678	109477148	chr1:109476678-109477148	3	ASTARR,LMPRA,WSTARR
chr1	109478947	109479222	chr1:109478947-109479222	2	ASTARR,WSTARR
chr1	109483208	109484466	chr1:109483208-109484466	2	ASTARR,WSTARR
chr1	109501753	109502748	chr1:109501753-109502748	2	ASTARR,LMPRA
chr1	109548025	109549098	chr1:109548025-109549098	3	ASTARR,LMPRA,WSTARR
chr1	109619129	109621318	chr1:109619129-109621318	3	ASTARR,LMPRA,WSTARR
chr1	109655577	109656550	chr1:109655577-109656550	2	LMPRA,WSTARR
chr1	109667563	109668602	chr1:109667563-109668602	2	ASTARR,LMPRA
chr1	109739757	109740843	chr1:109739757-109740843	2	ASTARR,LMPRA
chr1	109762876	109764003	chr1:109762876-109764003	2	ASTARR,WSTARR
chr1	109793469	109795000	chr1:109793469-109795000	2	ASTARR,LMPRA
chr1	109806918	109809073	chr1:109806918-109809073	2	ASTARR,WSTARR
chr1	109822050	109822747	chr1:109822050-109822747	2	LMPRA,WSTARR
chr1	109823596	109824409	chr1:109823596-109824409	2	ASTARR,WSTARR
chr1	109852281	109852896	chr1:109852281-109852896	2	ASTARR,WSTARR
chr1	109881279	109883075	chr1:109881279-109883075	2	ASTARR,WSTARR
chr1	109895654	109896567	chr1:109895654-109896567	3	ASTARR,LMPRA,WSTARR
chr1	109901437	109902125	chr1:109901437-109902125	2	ASTARR,WSTARR
chr1	109917303	109918596	chr1:109917303-109918596	2	ASTARR,LMPRA
chr1	109923297	109923936	chr1:109923297-109923936	2	ASTARR,CRISPRi-Growth
chr1	109942171	109943437	chr1:109942171-109943437	2	ASTARR,WSTARR
chr1	109961668	109962116	chr1:109961668-109962116	2	ASTARR,CRISPRi-Growth
chr1	109984113	109985417	chr1:109984113-109985417	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	110034187	110035504	chr1:110034187-110035504	3	ASTARR,LMPRA,WSTARR
chr1	110060045	110060496	chr1:110060045-110060496	2	ASTARR,WSTARR
chr1	110084584	110084823	chr1:110084584-110084823	2	ASTARR,WSTARR
chr1	110116375	110116991	chr1:110116375-110116991	2	ASTARR,WSTARR
chr1	110130118	110130470	chr1:110130118-110130470	2	ASTARR,LMPRA
chr1	110209699	110211254	chr1:110209699-110211254	2	ASTARR,WSTARR
chr1	110235760	110236457	chr1:110235760-110236457	3	ASTARR,LMPRA,WSTARR
chr1	110262758	110263233	chr1:110262758-110263233	3	ASTARR,LMPRA,WSTARR
chr1	110337858	110340311	chr1:110337858-110340311	3	ASTARR,LMPRA,WSTARR
chr1	110395639	110396982	chr1:110395639-110396982	3	ASTARR,LMPRA,WSTARR
chr1	110407174	110408228	chr1:110407174-110408228	2	ASTARR,WSTARR
chr1	110412452	110413782	chr1:110412452-110413782	2	ASTARR,LMPRA
chr1	110433372	110434146	chr1:110433372-110434146	2	ASTARR,LMPRA
chr1	110475468	110475728	chr1:110475468-110475728	2	ASTARR,CRISPRi-Growth
chr1	110480347	110480889	chr1:110480347-110480889	2	ASTARR,CRISPRi-Growth
chr1	110524209	110525684	chr1:110524209-110525684	3	ASTARR,LMPRA,WSTARR
chr1	110605469	110607625	chr1:110605469-110607625	2	ASTARR,WSTARR
chr1	110872676	110873289	chr1:110872676-110873289	2	ASTARR,LMPRA
chr1	110879685	110881626	chr1:110879685-110881626	3	ASTARR,LMPRA,WSTARR
chr1	110890430	110892076	chr1:110890430-110892076	2	ASTARR,LMPRA
chr1	110927257	110927793	chr1:110927257-110927793	2	ASTARR,WSTARR
chr1	110963241	110964472	chr1:110963241-110964472	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	111024902	111025773	chr1:111024902-111025773	2	ASTARR,CRISPRi-Growth
chr1	111101692	111102895	chr1:111101692-111102895	2	ASTARR,WSTARR
chr1	111139407	111140859	chr1:111139407-111140859	2	ASTARR,WSTARR
chr1	111197530	111197963	chr1:111197530-111197963	2	ASTARR,WSTARR
chr1	111216080	111216504	chr1:111216080-111216504	2	LMPRA,WSTARR
chr1	111335498	111335767	chr1:111335498-111335767	2	ASTARR,WSTARR
chr1	111346063	111346866	chr1:111346063-111346866	2	ASTARR,LMPRA
chr1	111422685	111423487	chr1:111422685-111423487	2	ASTARR,LMPRA
chr1	111441314	111442006	chr1:111441314-111442006	2	ASTARR,LMPRA
chr1	111448358	111449954	chr1:111448358-111449954	3	ASTARR,LMPRA,WSTARR
chr1	111507499	111508836	chr1:111507499-111508836	3	ASTARR,LMPRA,WSTARR
chr1	111515552	111517054	chr1:111515552-111517054	2	ASTARR,LMPRA
chr1	111592184	111593615	chr1:111592184-111593615	2	ASTARR,WSTARR
chr1	111599474	111600195	chr1:111599474-111600195	2	ASTARR,WSTARR
chr1	111619418	111620811	chr1:111619418-111620811	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	111660158	111661239	chr1:111660158-111661239	2	ASTARR,LMPRA
chr1	111733381	111733802	chr1:111733381-111733802	3	ASTARR,LMPRA,WSTARR
chr1	111738887	111740035	chr1:111738887-111740035	2	ASTARR,LMPRA
chr1	111755113	111756365	chr1:111755113-111756365	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	111769449	111769811	chr1:111769449-111769811	2	ASTARR,CRISPRi-Growth
chr1	111813475	111815179	chr1:111813475-111815179	2	ASTARR,WSTARR
chr1	111920061	111920980	chr1:111920061-111920980	3	ASTARR,LMPRA,WSTARR
chr1	111953478	111954088	chr1:111953478-111954088	2	ASTARR,CRISPRi-Growth
chr1	111981644	111982740	chr1:111981644-111982740	2	ASTARR,WSTARR
chr1	112390513	112391324	chr1:112390513-112391324	2	ASTARR,LMPRA
chr1	112395873	112396764	chr1:112395873-112396764	2	ASTARR,WSTARR
chr1	112501775	112502616	chr1:112501775-112502616	2	ASTARR,LMPRA
chr1	112575203	112575911	chr1:112575203-112575911	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	112618367	112620427	chr1:112618367-112620427	2	ASTARR,WSTARR
chr1	112625563	112626211	chr1:112625563-112626211	2	ASTARR,LMPRA
chr1	112673786	112675823	chr1:112673786-112675823	3	ASTARR,LMPRA,WSTARR
chr1	112686506	112687652	chr1:112686506-112687652	2	ASTARR,LMPRA
chr1	112700310	112701348	chr1:112700310-112701348	3	ASTARR,LMPRA,WSTARR
chr1	112706673	112707724	chr1:112706673-112707724	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	112714638	112716696	chr1:112714638-112716696	2	ASTARR,WSTARR
chr1	112818634	112819719	chr1:112818634-112819719	2	ASTARR,WSTARR
chr1	112852266	112852604	chr1:112852266-112852604	2	ASTARR,WSTARR
chr1	112854104	112855099	chr1:112854104-112855099	2	ASTARR,WSTARR
chr1	112872379	112873068	chr1:112872379-112873068	3	ASTARR,LMPRA,WSTARR
chr1	112882223	112883446	chr1:112882223-112883446	2	ASTARR,WSTARR
chr1	112887694	112889211	chr1:112887694-112889211	2	ASTARR,LMPRA
chr1	112893562	112895013	chr1:112893562-112895013	2	ASTARR,LMPRA
chr1	112903808	112904580	chr1:112903808-112904580	2	ASTARR,LMPRA
chr1	112934934	112936460	chr1:112934934-112936460	3	ASTARR,LMPRA,WSTARR
chr1	112955325	112957190	chr1:112955325-112957190	2	LMPRA,CRISPRi-Growth
chr1	113072444	113073736	chr1:113072444-113073736	3	ASTARR,LMPRA,WSTARR
chr1	113137724	113138197	chr1:113137724-113138197	2	ASTARR,WSTARR
chr1	113140453	113142169	chr1:113140453-113142169	3	ASTARR,LMPRA,WSTARR
chr1	113146397	113147597	chr1:113146397-113147597	2	ASTARR,WSTARR
chr1	113206864	113207333	chr1:113206864-113207333	2	ASTARR,WSTARR
chr1	113276234	113276948	chr1:113276234-113276948	2	LMPRA,WSTARR
chr1	113389789	113391479	chr1:113389789-113391479	2	ASTARR,WSTARR
chr1	113429345	113429824	chr1:113429345-113429824	2	ASTARR,WSTARR
chr1	113638496	113639354	chr1:113638496-113639354	2	ASTARR,WSTARR
chr1	113676364	113678169	chr1:113676364-113678169	2	ASTARR,CRISPRi-Growth
chr1	113692976	113693541	chr1:113692976-113693541	2	ASTARR,WSTARR
chr1	113745415	113746027	chr1:113745415-113746027	2	ASTARR,WSTARR
chr1	113758697	113760133	chr1:113758697-113760133	2	ASTARR,WSTARR
chr1	113811485	113812938	chr1:113811485-113812938	3	ASTARR,LMPRA,WSTARR
chr1	113904417	113905757	chr1:113904417-113905757	3	ASTARR,LMPRA,WSTARR
chr1	113928747	113930945	chr1:113928747-113930945	2	ASTARR,WSTARR
chr1	113979162	113979806	chr1:113979162-113979806	2	ASTARR,LMPRA
chr1	114033040	114033682	chr1:114033040-114033682	2	ASTARR,WSTARR
chr1	114042583	114043227	chr1:114042583-114043227	2	ASTARR,LMPRA
chr1	114078069	114079032	chr1:114078069-114079032	3	ASTARR,LMPRA,WSTARR
chr1	114088285	114088849	chr1:114088285-114088849	2	ASTARR,CRISPRi-Growth
chr1	114189219	114190263	chr1:114189219-114190263	3	ASTARR,LMPRA,WSTARR
chr1	114338439	114338707	chr1:114338439-114338707	2	LMPRA,WSTARR
chr1	114397322	114398192	chr1:114397322-114398192	2	ASTARR,LMPRA
chr1	114473077	114473519	chr1:114473077-114473519	2	ASTARR,WSTARR
chr1	114510141	114512275	chr1:114510141-114512275	2	ASTARR,WSTARR
chr1	114521687	114522541	chr1:114521687-114522541	2	ASTARR,LMPRA
chr1	114581175	114582208	chr1:114581175-114582208	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	114716048	114717360	chr1:114716048-114717360	3	ASTARR,LMPRA,WSTARR
chr1	114756925	114758319	chr1:114756925-114758319	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	114780129	114781136	chr1:114780129-114781136	3	ASTARR,LMPRA,WSTARR
chr1	114853427	114855265	chr1:114853427-114855265	2	ASTARR,LMPRA
chr1	114883601	114883911	chr1:114883601-114883911	2	ASTARR,WSTARR
chr1	114902381	114902649	chr1:114902381-114902649	2	ASTARR,LMPRA
chr1	115089325	115090224	chr1:115089325-115090224	2	ASTARR,CRISPRi-Growth
chr1	115112599	115113618	chr1:115112599-115113618	2	ASTARR,LMPRA
chr1	115179263	115180149	chr1:115179263-115180149	3	ASTARR,LMPRA,WSTARR
chr1	115184676	115185476	chr1:115184676-115185476	2	ASTARR,WSTARR
chr1	115282963	115284050	chr1:115282963-115284050	2	ASTARR,WSTARR
chr1	115337463	115338935	chr1:115337463-115338935	2	ASTARR,LMPRA
chr1	115426294	115426561	chr1:115426294-115426561	2	ASTARR,WSTARR
chr1	115595581	115596325	chr1:115595581-115596325	2	ASTARR,LMPRA
chr1	115647206	115647631	chr1:115647206-115647631	2	ASTARR,LMPRA
chr1	115648324	115650298	chr1:115648324-115650298	2	ASTARR,WSTARR
chr1	115706575	115707336	chr1:115706575-115707336	2	ASTARR,LMPRA
chr1	115771552	115772435	chr1:115771552-115772435	2	LMPRA,WSTARR
chr1	115828128	115829543	chr1:115828128-115829543	3	ASTARR,LMPRA,WSTARR
chr1	115981252	115981831	chr1:115981252-115981831	2	ASTARR,LMPRA
chr1	116051544	116052760	chr1:116051544-116052760	2	ASTARR,WSTARR
chr1	116138727	116139526	chr1:116138727-116139526	2	ASTARR,LMPRA
chr1	116145960	116147095	chr1:116145960-116147095	2	ASTARR,WSTARR
chr1	116167383	116168993	chr1:116167383-116168993	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	116243082	116244056	chr1:116243082-116244056	2	ASTARR,WSTARR
chr1	116278128	116279383	chr1:116278128-116279383	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	116297471	116298442	chr1:116297471-116298442	2	ASTARR,WSTARR
chr1	116334994	116335241	chr1:116334994-116335241	2	ASTARR,WSTARR
chr1	116372653	116375038	chr1:116372653-116375038	3	ASTARR,LMPRA,WSTARR
chr1	116415563	116416488	chr1:116415563-116416488	2	LMPRA,WSTARR
chr1	116418281	116418891	chr1:116418281-116418891	3	ASTARR,LMPRA,WSTARR
chr1	116463852	116464202	chr1:116463852-116464202	2	ASTARR,LMPRA
chr1	116503636	116505018	chr1:116503636-116505018	3	ASTARR,WSTARR,E2G-Benchmark
chr1	116569878	116571557	chr1:116569878-116571557	3	ASTARR,LMPRA,WSTARR
chr1	116666931	116668144	chr1:116666931-116668144	2	ASTARR,WSTARR
chr1	116679111	116680381	chr1:116679111-116680381	2	ASTARR,WSTARR
chr1	116686923	116688343	chr1:116686923-116688343	3	ASTARR,LMPRA,WSTARR
chr1	116757783	116758761	chr1:116757783-116758761	2	ASTARR,LMPRA
chr1	116762837	116764530	chr1:116762837-116764530	2	ASTARR,LMPRA
chr1	116825352	116826419	chr1:116825352-116826419	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	116826933	116827816	chr1:116826933-116827816	2	ASTARR,WSTARR
chr1	116853782	116854083	chr1:116853782-116854083	2	ASTARR,LMPRA
chr1	116878121	116879327	chr1:116878121-116879327	2	ASTARR,LMPRA
chr1	116909617	116912357	chr1:116909617-116912357	2	ASTARR,WSTARR
chr1	116919083	116920415	chr1:116919083-116920415	2	ASTARR,LMPRA
chr1	117059443	117061115	chr1:117059443-117061115	3	ASTARR,LMPRA,WSTARR
chr1	117092914	117094744	chr1:117092914-117094744	2	ASTARR,LMPRA
chr1	117114975	117115554	chr1:117114975-117115554	2	ASTARR,WSTARR
chr1	117121309	117122491	chr1:117121309-117122491	3	ASTARR,LMPRA,WSTARR
chr1	117284199	117284874	chr1:117284199-117284874	2	ASTARR,WSTARR
chr1	117339928	117340453	chr1:117339928-117340453	2	ASTARR,WSTARR
chr1	117357823	117358694	chr1:117357823-117358694	2	ASTARR,WSTARR
chr1	117366399	117367907	chr1:117366399-117367907	3	ASTARR,LMPRA,WSTARR
chr1	117559924	117560220	chr1:117559924-117560220	2	ASTARR,WSTARR
chr1	117573382	117573898	chr1:117573382-117573898	2	ASTARR,CRISPRi-Growth
chr1	117605286	117607236	chr1:117605286-117607236	3	ASTARR,LMPRA,WSTARR
chr1	117612588	117614387	chr1:117612588-117614387	3	ASTARR,LMPRA,WSTARR
chr1	117659494	117660588	chr1:117659494-117660588	2	ASTARR,WSTARR
chr1	117671684	117672616	chr1:117671684-117672616	2	ASTARR,LMPRA
chr1	117707997	117709596	chr1:117707997-117709596	2	ASTARR,LMPRA
chr1	117732101	117735433	chr1:117732101-117735433	2	ASTARR,LMPRA
chr1	117928798	117930234	chr1:117928798-117930234	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	118004195	118004764	chr1:118004195-118004764	2	ASTARR,WSTARR
chr1	118049821	118050454	chr1:118049821-118050454	3	ASTARR,LMPRA,WSTARR
chr1	118184607	118185943	chr1:118184607-118185943	2	LMPRA,WSTARR
chr1	118963502	118964080	chr1:118963502-118964080	3	ASTARR,LMPRA,WSTARR
chr1	118987310	118988094	chr1:118987310-118988094	3	ASTARR,LMPRA,WSTARR
chr1	119001695	119002708	chr1:119001695-119002708	3	ASTARR,LMPRA,WSTARR
chr1	119085004	119085316	chr1:119085004-119085316	2	ASTARR,WSTARR
chr1	119139831	119141447	chr1:119139831-119141447	3	ASTARR,LMPRA,WSTARR
chr1	119148097	119149197	chr1:119148097-119149197	2	ASTARR,LMPRA
chr1	119178869	119180082	chr1:119178869-119180082	2	ASTARR,WSTARR
chr1	119327418	119328100	chr1:119327418-119328100	2	ASTARR,WSTARR
chr1	119333360	119334913	chr1:119333360-119334913	3	ASTARR,LMPRA,WSTARR
chr1	119397128	119397409	chr1:119397128-119397409	2	ASTARR,WSTARR
chr1	119647237	119648764	chr1:119647237-119648764	2	ASTARR,LMPRA
chr1	119674898	119676181	chr1:119674898-119676181	2	ASTARR,LMPRA
chr1	119711810	119713747	chr1:119711810-119713747	3	ASTARR,LMPRA,WSTARR
chr1	119743892	119744535	chr1:119743892-119744535	2	ASTARR,CRISPRi-Growth
chr1	119858406	119860384	chr1:119858406-119860384	2	ASTARR,WSTARR
chr1	119873765	119874814	chr1:119873765-119874814	3	ASTARR,LMPRA,WSTARR
chr1	119896149	119896539	chr1:119896149-119896539	3	ASTARR,LMPRA,WSTARR
chr1	119920178	119920748	chr1:119920178-119920748	2	ASTARR,LMPRA
chr1	119967929	119968639	chr1:119967929-119968639	2	ASTARR,LMPRA
chr1	120175858	120176974	chr1:120175858-120176974	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	120356259	120356589	chr1:120356259-120356589	2	ASTARR,LMPRA
chr1	120850336	120851497	chr1:120850336-120851497	2	ASTARR,LMPRA
chr1	121080112	121080941	chr1:121080112-121080941	2	ASTARR,LMPRA
chr1	121396677	121397434	chr1:121396677-121397434	2	ASTARR,WSTARR
chr1	121518697	121520097	chr1:121518697-121520097	3	ASTARR,LMPRA,WSTARR
chr1	121537755	121538599	chr1:121537755-121538599	2	ASTARR,WSTARR
chr1	121586419	121587479	chr1:121586419-121587479	3	ASTARR,LMPRA,WSTARR
chr1	143563603	143564004	chr1:143563603-143564004	2	ASTARR,WSTARR
chr1	143575085	143575529	chr1:143575085-143575529	2	ASTARR,WSTARR
chr1	143719937	143721096	chr1:143719937-143721096	2	ASTARR,LMPRA
chr1	143723984	143724529	chr1:143723984-143724529	2	ASTARR,LMPRA
