Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR744GHR	ENCFF352IHB	bigWig	fold change over control	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	2a142cdc3aecd7b627a7e3b771c10f1e	ENCFF352IHB.bigWig	https://www.encodeproject.org/files/ENCFF352IHB/@@download/ENCFF352IHB.bigWig
TF ChIP-seq	ENCSR744GHR	ENCFF429XHK	bigWig	signal p-value	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	94bd69414060194d77f3392f3e91f7d8	ENCFF429XHK.bigWig	https://www.encodeproject.org/files/ENCFF429XHK/@@download/ENCFF429XHK.bigWig
TF ChIP-seq	ENCSR744GHR	ENCFF883AIW	bed narrowPeak	IDR thresholded peaks	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	33017dd6f4b042c816b2516498547b84	ENCFF883AIW.bed.gz	https://www.encodeproject.org/files/ENCFF883AIW/@@download/ENCFF883AIW.bed.gz
TF ChIP-seq	ENCSR744GHR	ENCFF278KPD	bed narrowPeak	IDR thresholded peaks	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	ca680060b4a2c630635173b9cd5def56	ENCFF278KPD.bed.gz	https://www.encodeproject.org/files/ENCFF278KPD/@@download/ENCFF278KPD.bed.gz
TF ChIP-seq	ENCSR744GHR	ENCFF513WYO	bigWig	signal p-value	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	eb6b62817f2e557511eca761f985c36e	ENCFF513WYO.bigWig	https://www.encodeproject.org/files/ENCFF513WYO/@@download/ENCFF513WYO.bigWig
TF ChIP-seq	ENCSR744GHR	ENCFF347EPZ	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	E2F5	ENCODE4 v1.8.0 GRCh38	ENCODE4	a824ed659c9eb9002d506aa348dfb34d	ENCFF347EPZ.bed.gz	https://www.encodeproject.org/files/ENCFF347EPZ/@@download/ENCFF347EPZ.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF933PHD	bigWig	signal p-value	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	e300cbae207f9f1cd7609d6ef8df9a6b	ENCFF933PHD.bigWig	https://www.encodeproject.org/files/ENCFF933PHD/@@download/ENCFF933PHD.bigWig
TF ChIP-seq	ENCSR946WBN	ENCFF013TGT	bigWig	fold change over control	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	127a073991db3369f5583cd47f8c1532	ENCFF013TGT.bigWig	https://www.encodeproject.org/files/ENCFF013TGT/@@download/ENCFF013TGT.bigWig
TF ChIP-seq	ENCSR946WBN	ENCFF612EKJ	bigWig	fold change over control	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	acbfebba924b57e494031c2d9bd3ff68	ENCFF612EKJ.bigWig	https://www.encodeproject.org/files/ENCFF612EKJ/@@download/ENCFF612EKJ.bigWig
TF ChIP-seq	ENCSR946WBN	ENCFF309EWT	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	c4787317f950a91a5c7b58702a1441b9	ENCFF309EWT.bed.gz	https://www.encodeproject.org/files/ENCFF309EWT/@@download/ENCFF309EWT.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF997DOX	bed narrowPeak	IDR thresholded peaks	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	4fe78030cca87fc55a08288bb135ca99	ENCFF997DOX.bed.gz	https://www.encodeproject.org/files/ENCFF997DOX/@@download/ENCFF997DOX.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF195SFC	bed narrowPeak	IDR thresholded peaks	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	514673c0f5d6639f68bb8dc11372a7ec	ENCFF195SFC.bed.gz	https://www.encodeproject.org/files/ENCFF195SFC/@@download/ENCFF195SFC.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF865UPM	bed narrowPeak	IDR thresholded peaks	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	1504363b2971689d5806367e9be0f4a5	ENCFF865UPM.bed.gz	https://www.encodeproject.org/files/ENCFF865UPM/@@download/ENCFF865UPM.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF019PUO	bigWig	signal p-value	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	0fe56026068fa8c94ff5610ab166449b	ENCFF019PUO.bigWig	https://www.encodeproject.org/files/ENCFF019PUO/@@download/ENCFF019PUO.bigWig
TF ChIP-seq	ENCSR946WBN	ENCFF448TJP	bigWig	fold change over control	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	570691845da8fedcdab086c1b7d3ac77	ENCFF448TJP.bigWig	https://www.encodeproject.org/files/ENCFF448TJP/@@download/ENCFF448TJP.bigWig
TF ChIP-seq	ENCSR946WBN	ENCFF220RDW	bigWig	signal p-value	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	ff1d61784d1cfb216b4150d27906c35e	ENCFF220RDW.bigWig	https://www.encodeproject.org/files/ENCFF220RDW/@@download/ENCFF220RDW.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF389RGS	bigWig	signal p-value	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	7b7ed846e42f04a02ace990e7abaeb41	ENCFF389RGS.bigWig	https://www.encodeproject.org/files/ENCFF389RGS/@@download/ENCFF389RGS.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF223WHH	bigWig	signal p-value	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	c960eb820b4f3578ec907e1e09d0fcd7	ENCFF223WHH.bigWig	https://www.encodeproject.org/files/ENCFF223WHH/@@download/ENCFF223WHH.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF217BDR	bed narrowPeak	IDR thresholded peaks	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	e493ca90142a70d867d45cf26779d299	ENCFF217BDR.bed.gz	https://www.encodeproject.org/files/ENCFF217BDR/@@download/ENCFF217BDR.bed.gz
TF ChIP-seq	ENCSR163VTS	ENCFF503NLE	bigWig	fold change over control	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	aa31f9a9e1c481f56f9c878080d34a32	ENCFF503NLE.bigWig	https://www.encodeproject.org/files/ENCFF503NLE/@@download/ENCFF503NLE.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF786CRW	bed narrowPeak	IDR thresholded peaks	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	9fd1a4986fde22bc030c9024ce1a0858	ENCFF786CRW.bed.gz	https://www.encodeproject.org/files/ENCFF786CRW/@@download/ENCFF786CRW.bed.gz
TF ChIP-seq	ENCSR163VTS	ENCFF603EDK	bigWig	signal p-value	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	10be8c4cf14ac426a4cabd50a5c9b6c8	ENCFF603EDK.bigWig	https://www.encodeproject.org/files/ENCFF603EDK/@@download/ENCFF603EDK.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF300EJP	bigWig	fold change over control	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	7349df4df94e6fe485d097e4983b88d4	ENCFF300EJP.bigWig	https://www.encodeproject.org/files/ENCFF300EJP/@@download/ENCFF300EJP.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF765GYT	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	e71f6f5e5104e9be242bda348ea7a7ec	ENCFF765GYT.bed.gz	https://www.encodeproject.org/files/ENCFF765GYT/@@download/ENCFF765GYT.bed.gz
TF ChIP-seq	ENCSR163VTS	ENCFF295GLK	bigWig	fold change over control	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	ff61670b64f96fc1b7c7c391334ed1f6	ENCFF295GLK.bigWig	https://www.encodeproject.org/files/ENCFF295GLK/@@download/ENCFF295GLK.bigWig
TF ChIP-seq	ENCSR163VTS	ENCFF045UKD	bed narrowPeak	IDR thresholded peaks	GRCh38	NFYA	ENCODE4 v1.8.0 GRCh38	ENCODE4	db135c6070031ccb8ca256cc799f9259	ENCFF045UKD.bed.gz	https://www.encodeproject.org/files/ENCFF045UKD/@@download/ENCFF045UKD.bed.gz
TF ChIP-seq	ENCSR077TKJ	ENCFF175WSH	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	d0c781d5e84eb2d0e8e3be4c714917f2	ENCFF175WSH.bed.gz	https://www.encodeproject.org/files/ENCFF175WSH/@@download/ENCFF175WSH.bed.gz
TF ChIP-seq	ENCSR077TKJ	ENCFF122WZP	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	6a6f1c18c5d23cc695b9ab401999acae	ENCFF122WZP.bed.gz	https://www.encodeproject.org/files/ENCFF122WZP/@@download/ENCFF122WZP.bed.gz
TF ChIP-seq	ENCSR077TKJ	ENCFF622BGM	bigWig	fold change over control	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	d66451fe324285d8aa1967fbcb03441d	ENCFF622BGM.bigWig	https://www.encodeproject.org/files/ENCFF622BGM/@@download/ENCFF622BGM.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF360RCO	bigWig	signal p-value	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	9696844e03c216cf423ea8119450d6b4	ENCFF360RCO.bigWig	https://www.encodeproject.org/files/ENCFF360RCO/@@download/ENCFF360RCO.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF471FIA	bigWig	fold change over control	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	6d7d7505a488ed8d5b120d17ac61b095	ENCFF471FIA.bigWig	https://www.encodeproject.org/files/ENCFF471FIA/@@download/ENCFF471FIA.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF650DYQ	bigWig	signal p-value	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	dc4d18eb1c898e5e7b3d69c53b5f1485	ENCFF650DYQ.bigWig	https://www.encodeproject.org/files/ENCFF650DYQ/@@download/ENCFF650DYQ.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF426MWL	bigWig	signal p-value	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	42940fb6a5dadd7036ef0f6a0aa6c13e	ENCFF426MWL.bigWig	https://www.encodeproject.org/files/ENCFF426MWL/@@download/ENCFF426MWL.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF256KVA	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	06d2b550f21c75d8de1a6f4731c20ac8	ENCFF256KVA.bed.gz	https://www.encodeproject.org/files/ENCFF256KVA/@@download/ENCFF256KVA.bed.gz
TF ChIP-seq	ENCSR077TKJ	ENCFF680JUW	bigWig	fold change over control	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	62ac03e3f104459d9e8b8f56e74a9107	ENCFF680JUW.bigWig	https://www.encodeproject.org/files/ENCFF680JUW/@@download/ENCFF680JUW.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF959ZKZ	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	bf543742dbd0eddb1b8c703584cc033e	ENCFF959ZKZ.bed.gz	https://www.encodeproject.org/files/ENCFF959ZKZ/@@download/ENCFF959ZKZ.bed.gz
TF ChIP-seq	ENCSR696URR	ENCFF702BPM	bigWig	fold change over control	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	f29a0fc38384d20345b512536a4f9b64	ENCFF702BPM.bigWig	https://www.encodeproject.org/files/ENCFF702BPM/@@download/ENCFF702BPM.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF738KPN	bigWig	fold change over control	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	04a1dbe8b21ecb46fd41d5a64b1b07aa	ENCFF738KPN.bigWig	https://www.encodeproject.org/files/ENCFF738KPN/@@download/ENCFF738KPN.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF118AVG	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	0caa0d72f98eaf7613be97f6142201ba	ENCFF118AVG.bed.gz	https://www.encodeproject.org/files/ENCFF118AVG/@@download/ENCFF118AVG.bed.gz
TF ChIP-seq	ENCSR696URR	ENCFF090ZVR	bigWig	signal p-value	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	60534db2237158ae37597315a13dc779	ENCFF090ZVR.bigWig	https://www.encodeproject.org/files/ENCFF090ZVR/@@download/ENCFF090ZVR.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF817EJA	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	e902146507b7f8d5255d3e1b4b7f0f69	ENCFF817EJA.bed.gz	https://www.encodeproject.org/files/ENCFF817EJA/@@download/ENCFF817EJA.bed.gz
TF ChIP-seq	ENCSR696URR	ENCFF197TWY	bigWig	signal p-value	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	ebb9c3591d76012eb2b7434e409ef8f0	ENCFF197TWY.bigWig	https://www.encodeproject.org/files/ENCFF197TWY/@@download/ENCFF197TWY.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF561LEK	bigWig	signal p-value	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	9d617e6e618376dec10e414f27c66f11	ENCFF561LEK.bigWig	https://www.encodeproject.org/files/ENCFF561LEK/@@download/ENCFF561LEK.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF937ATE	bigWig	fold change over control	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	331be2382bd99d7a538bef3d32bb5b04	ENCFF937ATE.bigWig	https://www.encodeproject.org/files/ENCFF937ATE/@@download/ENCFF937ATE.bigWig
TF ChIP-seq	ENCSR696URR	ENCFF913EBZ	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	bad41b0e54276fbe8e3eac8e04e38f7b	ENCFF913EBZ.bed.gz	https://www.encodeproject.org/files/ENCFF913EBZ/@@download/ENCFF913EBZ.bed.gz
TF ChIP-seq	ENCSR696URR	ENCFF552JBT	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZNF512	ENCODE4 v1.8.0 GRCh38	ENCODE4	66f148e758e8bba04e63657bf78700c8	ENCFF552JBT.bed.gz	https://www.encodeproject.org/files/ENCFF552JBT/@@download/ENCFF552JBT.bed.gz
TF ChIP-seq	ENCSR800KMQ	ENCFF076LYF	bigWig	fold change over control	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	128444a048c5894ea1fdffda07a00a16	ENCFF076LYF.bigWig	https://www.encodeproject.org/files/ENCFF076LYF/@@download/ENCFF076LYF.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF850VPN	bed narrowPeak	IDR thresholded peaks	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	6dcc28c454f0faee53d4c7a34095febe	ENCFF850VPN.bed.gz	https://www.encodeproject.org/files/ENCFF850VPN/@@download/ENCFF850VPN.bed.gz
TF ChIP-seq	ENCSR800KMQ	ENCFF497PET	bigWig	signal p-value	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	0f4ba53024555265375c1ea522583fa4	ENCFF497PET.bigWig	https://www.encodeproject.org/files/ENCFF497PET/@@download/ENCFF497PET.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF660SDW	bigWig	fold change over control	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	efbd98c75ee878a9ee473cf067da6635	ENCFF660SDW.bigWig	https://www.encodeproject.org/files/ENCFF660SDW/@@download/ENCFF660SDW.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF975FLQ	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	cc58ff7c45f197006c1ca6e9227c3798	ENCFF975FLQ.bed.gz	https://www.encodeproject.org/files/ENCFF975FLQ/@@download/ENCFF975FLQ.bed.gz
TF ChIP-seq	ENCSR800KMQ	ENCFF124KCE	bed narrowPeak	IDR thresholded peaks	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	3154aa211bac58ce311f643c7aa9023e	ENCFF124KCE.bed.gz	https://www.encodeproject.org/files/ENCFF124KCE/@@download/ENCFF124KCE.bed.gz
TF ChIP-seq	ENCSR800KMQ	ENCFF881WUU	bigWig	fold change over control	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	cd5b4aeb6cadd3a709cdeb109294aa5a	ENCFF881WUU.bigWig	https://www.encodeproject.org/files/ENCFF881WUU/@@download/ENCFF881WUU.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF334ZCX	bigWig	signal p-value	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	cf6a2fcaf92a09842452f7fa7437e777	ENCFF334ZCX.bigWig	https://www.encodeproject.org/files/ENCFF334ZCX/@@download/ENCFF334ZCX.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF107JAJ	bigWig	signal p-value	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	823c69d66f3a89988805d7eb54225a7a	ENCFF107JAJ.bigWig	https://www.encodeproject.org/files/ENCFF107JAJ/@@download/ENCFF107JAJ.bigWig
TF ChIP-seq	ENCSR800KMQ	ENCFF129GRC	bed narrowPeak	IDR thresholded peaks	GRCh38	ZBTB43	ENCODE4 v1.8.0 GRCh38	ENCODE4	65ddd8b7372baf797e2a268ee3d8a663	ENCFF129GRC.bed.gz	https://www.encodeproject.org/files/ENCFF129GRC/@@download/ENCFF129GRC.bed.gz
TF ChIP-seq	ENCSR579XWM	ENCFF731YCA	bigWig	signal p-value	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	121c43f127653d0d058f70ee0e86a8b0	ENCFF731YCA.bigWig	https://www.encodeproject.org/files/ENCFF731YCA/@@download/ENCFF731YCA.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF471DAW	bigWig	fold change over control	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	8297eb079e4658ffeda1b7540af3c204	ENCFF471DAW.bigWig	https://www.encodeproject.org/files/ENCFF471DAW/@@download/ENCFF471DAW.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF636FAG	bigWig	signal p-value	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	bd31be51d86a7fb77a7b10b7750b53d4	ENCFF636FAG.bigWig	https://www.encodeproject.org/files/ENCFF636FAG/@@download/ENCFF636FAG.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF041FPO	bigWig	fold change over control	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	65bbb3932fd91c85e30e0886b9ea76ec	ENCFF041FPO.bigWig	https://www.encodeproject.org/files/ENCFF041FPO/@@download/ENCFF041FPO.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF919YRG	bigWig	signal p-value	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	7348c6db7aa677b9b276414743a56c92	ENCFF919YRG.bigWig	https://www.encodeproject.org/files/ENCFF919YRG/@@download/ENCFF919YRG.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF462OEE	bigWig	fold change over control	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	fe94e32f07192d1ce14c4515bc8945a8	ENCFF462OEE.bigWig	https://www.encodeproject.org/files/ENCFF462OEE/@@download/ENCFF462OEE.bigWig
TF ChIP-seq	ENCSR579XWM	ENCFF251XUJ	bed narrowPeak	IDR thresholded peaks	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	29eac61c86f347a7d0da0df6f597ed6b	ENCFF251XUJ.bed.gz	https://www.encodeproject.org/files/ENCFF251XUJ/@@download/ENCFF251XUJ.bed.gz
TF ChIP-seq	ENCSR579XWM	ENCFF372NDU	bed narrowPeak	IDR thresholded peaks	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	9f5fac66ce7d4d9a055e0cf518a6baee	ENCFF372NDU.bed.gz	https://www.encodeproject.org/files/ENCFF372NDU/@@download/ENCFF372NDU.bed.gz
TF ChIP-seq	ENCSR579XWM	ENCFF023JGT	bed narrowPeak	IDR thresholded peaks	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	0106796a01a2fb655f4f3c6fdfe16f63	ENCFF023JGT.bed.gz	https://www.encodeproject.org/files/ENCFF023JGT/@@download/ENCFF023JGT.bed.gz
TF ChIP-seq	ENCSR579XWM	ENCFF898RSP	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	HSF4	ENCODE4 v2.1.2 GRCh38	ENCODE4	689353055106376ea3cec07542788aee	ENCFF898RSP.bed.gz	https://www.encodeproject.org/files/ENCFF898RSP/@@download/ENCFF898RSP.bed.gz
TF ChIP-seq	ENCSR849LXI	ENCFF929FAY	bigWig	signal p-value	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	c086e384f52560418b6cd3b0ec35ec64	ENCFF929FAY.bigWig	https://www.encodeproject.org/files/ENCFF929FAY/@@download/ENCFF929FAY.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF456YCO	bigWig	fold change over control	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	c9c9d466535dd82828f4efa9c663a10c	ENCFF456YCO.bigWig	https://www.encodeproject.org/files/ENCFF456YCO/@@download/ENCFF456YCO.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF846EDB	bigWig	signal p-value	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	7665a3b76927a261271efc0bce1504de	ENCFF846EDB.bigWig	https://www.encodeproject.org/files/ENCFF846EDB/@@download/ENCFF846EDB.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF120HSV	bigWig	fold change over control	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	4b0ab8506ec963d683ae2b6ae9fa461b	ENCFF120HSV.bigWig	https://www.encodeproject.org/files/ENCFF120HSV/@@download/ENCFF120HSV.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF921ISO	bigWig	signal p-value	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	e76512bb2f7fe065792cee8d5814943c	ENCFF921ISO.bigWig	https://www.encodeproject.org/files/ENCFF921ISO/@@download/ENCFF921ISO.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF321ZNX	bigWig	fold change over control	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	1ea2cbfd3fb8abd07843ddbb212d9f03	ENCFF321ZNX.bigWig	https://www.encodeproject.org/files/ENCFF321ZNX/@@download/ENCFF321ZNX.bigWig
TF ChIP-seq	ENCSR849LXI	ENCFF956AWM	bed narrowPeak	IDR thresholded peaks	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	bf43ab459c9e4fbc82e2f26ae7934a57	ENCFF956AWM.bed.gz	https://www.encodeproject.org/files/ENCFF956AWM/@@download/ENCFF956AWM.bed.gz
TF ChIP-seq	ENCSR849LXI	ENCFF933ALT	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	55b3cc86e2f3ee4ea1e8d31a2569c2e0	ENCFF933ALT.bed.gz	https://www.encodeproject.org/files/ENCFF933ALT/@@download/ENCFF933ALT.bed.gz
TF ChIP-seq	ENCSR849LXI	ENCFF478MAJ	bed narrowPeak	IDR thresholded peaks	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	49cb1e591c3834f98e0bdbe4752d3c8c	ENCFF478MAJ.bed.gz	https://www.encodeproject.org/files/ENCFF478MAJ/@@download/ENCFF478MAJ.bed.gz
TF ChIP-seq	ENCSR849LXI	ENCFF527GGW	bed narrowPeak	IDR thresholded peaks	GRCh38	MTF1	ENCODE4 v1.9.0 GRCh38	ENCODE4	3f640b04a882328fb4c287fedf58f65d	ENCFF527GGW.bed.gz	https://www.encodeproject.org/files/ENCFF527GGW/@@download/ENCFF527GGW.bed.gz
TF ChIP-seq	ENCSR576AMK	ENCFF909LDD	bigWig	signal p-value	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	11105eaab76b48995783ac1715562063	ENCFF909LDD.bigWig	https://www.encodeproject.org/files/ENCFF909LDD/@@download/ENCFF909LDD.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF987IVW	bigWig	signal p-value	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	446cc1d952b8fe284497de3de31f71da	ENCFF987IVW.bigWig	https://www.encodeproject.org/files/ENCFF987IVW/@@download/ENCFF987IVW.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF185ZYT	bigWig	fold change over control	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	7dadcae8fd454dcd06271dc5207459ab	ENCFF185ZYT.bigWig	https://www.encodeproject.org/files/ENCFF185ZYT/@@download/ENCFF185ZYT.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF070UZR	bed narrowPeak	IDR thresholded peaks	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	11691e91223445590c49e05206de6611	ENCFF070UZR.bed.gz	https://www.encodeproject.org/files/ENCFF070UZR/@@download/ENCFF070UZR.bed.gz
TF ChIP-seq	ENCSR576AMK	ENCFF706ROY	bigWig	signal p-value	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	454c5c36ee69f2b42fa10f5ebf75b6f5	ENCFF706ROY.bigWig	https://www.encodeproject.org/files/ENCFF706ROY/@@download/ENCFF706ROY.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF588EXN	bigWig	fold change over control	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	3c7016b9446ccdba22d08df1cbd93189	ENCFF588EXN.bigWig	https://www.encodeproject.org/files/ENCFF588EXN/@@download/ENCFF588EXN.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF164PVZ	bigWig	fold change over control	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	16b6557af22df392202100d9b113d7ef	ENCFF164PVZ.bigWig	https://www.encodeproject.org/files/ENCFF164PVZ/@@download/ENCFF164PVZ.bigWig
TF ChIP-seq	ENCSR576AMK	ENCFF822ZGD	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	PPARD	ENCODE4 v1.8.0 GRCh38	ENCODE4	7602750e787af8bb38a888a272a40fc6	ENCFF822ZGD.bed.gz	https://www.encodeproject.org/files/ENCFF822ZGD/@@download/ENCFF822ZGD.bed.gz
