Assay	Index_Experiment	Index_File	File_Format	File_Type	Output_Type	Genome	Target	Bio_Replicates	Analysis	Analysis_Version	md5sum	File_Name	File_URL
TF ChIP-seq	ENCSR211LTF	ENCFF640AKG	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	EGR1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d7a5df5d38ac192147a01b2c15a77064	ENCFF640AKG.bed.gz	https://www.encodeproject.org/files/ENCFF640AKG/@@download/ENCFF640AKG.bed.gz
TF ChIP-seq	ENCSR792IYC	ENCFF941SRW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	BCLAF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	18db2e67307c621b6ea9ef11e5f694f6	ENCFF941SRW.bed.gz	https://www.encodeproject.org/files/ENCFF941SRW/@@download/ENCFF941SRW.bed.gz
TF ChIP-seq	ENCSR026RAK	ENCFF559MTF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MXD1	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	8fcfcbbc0cd8fbb395eb376b4bb25c41	ENCFF559MTF.bed.gz	https://www.encodeproject.org/files/ENCFF559MTF/@@download/ENCFF559MTF.bed.gz
TF ChIP-seq	ENCSR699PVC	ENCFF543GET	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	CBFA2T2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	38ea0168156bc5df4d9643245260d881	ENCFF543GET.bed.gz	https://www.encodeproject.org/files/ENCFF543GET/@@download/ENCFF543GET.bed.gz
TF ChIP-seq	ENCSR574XEO	ENCFF669RLC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NUFIP1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	60a19f3ee8a1b82e6c22ac8fffbd3a62	ENCFF669RLC.bed.gz	https://www.encodeproject.org/files/ENCFF669RLC/@@download/ENCFF669RLC.bed.gz
TF ChIP-seq	ENCSR815ZDS	ENCFF029RBI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SREBF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b286c5e7861dccda6758756ec4cab94c	ENCFF029RBI.bed.gz	https://www.encodeproject.org/files/ENCFF029RBI/@@download/ENCFF029RBI.bed.gz
TF ChIP-seq	ENCSR279OXE	ENCFF141HPL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZFP30	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	f7288daa4ec0aac4b16b283806eb2079	ENCFF141HPL.bed.gz	https://www.encodeproject.org/files/ENCFF141HPL/@@download/ENCFF141HPL.bed.gz
TF ChIP-seq	ENCSR657EOF	ENCFF057NNR	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NFRKB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b0cbafe2bc2823ec4ee0fc7e5f04c29a	ENCFF057NNR.bed.gz	https://www.encodeproject.org/files/ENCFF057NNR/@@download/ENCFF057NNR.bed.gz
TF ChIP-seq	ENCSR972ZBV	ENCFF951BFN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ATF7	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	1a9e735b389c57febf8adfaa5785842e	ENCFF951BFN.bed.gz	https://www.encodeproject.org/files/ENCFF951BFN/@@download/ENCFF951BFN.bed.gz
TF ChIP-seq	ENCSR922YDT	ENCFF441QXF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SLC30A9	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	ec72cd7a4534b35961d56a88566d76a0	ENCFF441QXF.bed.gz	https://www.encodeproject.org/files/ENCFF441QXF/@@download/ENCFF441QXF.bed.gz
TF ChIP-seq	ENCSR659CCI	ENCFF516ZWP	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	FOXK1	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	75c1c9c3f112abc93a360893ca845141	ENCFF516ZWP.bed.gz	https://www.encodeproject.org/files/ENCFF516ZWP/@@download/ENCFF516ZWP.bed.gz
TF ChIP-seq	ENCSR414TYY	ENCFF374EFU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RUNX1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	71c4656ae122c91de801c138c2d82c8c	ENCFF374EFU.bed.gz	https://www.encodeproject.org/files/ENCFF374EFU/@@download/ENCFF374EFU.bed.gz
TF ChIP-seq	ENCSR000BKQ	ENCFF886BDQ	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ETS1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a4a1806df4af7b6f67dd2f14f995d649	ENCFF886BDQ.bed.gz	https://www.encodeproject.org/files/ENCFF886BDQ/@@download/ENCFF886BDQ.bed.gz
TF ChIP-seq	ENCSR000AUA	ENCFF923GDR	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RNF2	1	ENCODE4 v1.6.1 GRCh38	ENCODE4	7fcd26c1558dae0b1b0035fb9549d251	ENCFF923GDR.bed.gz	https://www.encodeproject.org/files/ENCFF923GDR/@@download/ENCFF923GDR.bed.gz
TF ChIP-seq	ENCSR000EFZ	ENCFF326CIT	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	UBTF	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a9e2aa4c065f6a8febb800e0f5b15a4a	ENCFF326CIT.bed.gz	https://www.encodeproject.org/files/ENCFF326CIT/@@download/ENCFF326CIT.bed.gz
TF ChIP-seq	ENCSR000ATL	ENCFF985QBS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CHD4	1, 2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	9a7765c851f2ff65cda04ac811057b36	ENCFF985QBS.bed.gz	https://www.encodeproject.org/files/ENCFF985QBS/@@download/ENCFF985QBS.bed.gz
TF ChIP-seq	ENCSR446LAV	ENCFF746TUQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	DDX20	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	83fa6d923865549038ee28d5f25d10af	ENCFF746TUQ.bed.gz	https://www.encodeproject.org/files/ENCFF746TUQ/@@download/ENCFF746TUQ.bed.gz
TF ChIP-seq	ENCSR387SYS	ENCFF813TRY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	DEAF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	bf6c41df5cafa9b32805a50fa1bc1761	ENCFF813TRY.bed.gz	https://www.encodeproject.org/files/ENCFF813TRY/@@download/ENCFF813TRY.bed.gz
TF ChIP-seq	ENCSR000EGD	ENCFF026BDA	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	BACH1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f26444323a41d4a0d69e54830cfb73e6	ENCFF026BDA.bed.gz	https://www.encodeproject.org/files/ENCFF026BDA/@@download/ENCFF026BDA.bed.gz
TF ChIP-seq	ENCSR000EGC	ENCFF224YBQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RCOR1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	23fc83955db18fd465442a590dece6dc	ENCFF224YBQ.bed.gz	https://www.encodeproject.org/files/ENCFF224YBQ/@@download/ENCFF224YBQ.bed.gz
TF ChIP-seq	ENCSR000EFR	ENCFF528SIV	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZC3H11A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	6bdd40d45e54062ccb5b5ff1dbfa4589	ENCFF528SIV.bed.gz	https://www.encodeproject.org/files/ENCFF528SIV/@@download/ENCFF528SIV.bed.gz
TF ChIP-seq	ENCSR000BLO	ENCFF489EME	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	GABPA	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5182337e90eb53b76f2cd8d8df1d2a11	ENCFF489EME.bed.gz	https://www.encodeproject.org/files/ENCFF489EME/@@download/ENCFF489EME.bed.gz
TF ChIP-seq	ENCSR222MYK	ENCFF217MBF	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	SRSF7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	97229f7e96f735dd10e3596af43e2063	ENCFF217MBF.bed.gz	https://www.encodeproject.org/files/ENCFF217MBF/@@download/ENCFF217MBF.bed.gz
TF ChIP-seq	ENCSR000BNV	ENCFF031NTF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MEF2A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8f613b97c47aa91b626d881beae0c592	ENCFF031NTF.bed.gz	https://www.encodeproject.org/files/ENCFF031NTF/@@download/ENCFF031NTF.bed.gz
TF ChIP-seq	ENCSR876GXA	ENCFF917RIN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZBTB33	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	1a2a376b66ed40f9b18fe1445c07ed03	ENCFF917RIN.bed.gz	https://www.encodeproject.org/files/ENCFF917RIN/@@download/ENCFF917RIN.bed.gz
TF ChIP-seq	ENCSR272JAT	ENCFF066OJB	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CBX5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b736a8c8e31dac7cd0d1e46489b5356b	ENCFF066OJB.bed.gz	https://www.encodeproject.org/files/ENCFF066OJB/@@download/ENCFF066OJB.bed.gz
TF ChIP-seq	ENCSR219BXP	ENCFF716PXH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	DPF2	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	3173a0719e063d2621da37ef12832202	ENCFF716PXH.bed.gz	https://www.encodeproject.org/files/ENCFF716PXH/@@download/ENCFF716PXH.bed.gz
TF ChIP-seq	ENCSR557RVF	ENCFF175YPM	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZHX1	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	d974ce64165a497819b8e6456d1f0d8d	ENCFF175YPM.bed.gz	https://www.encodeproject.org/files/ENCFF175YPM/@@download/ENCFF175YPM.bed.gz
TF ChIP-seq	ENCSR076YPO	ENCFF060JVZ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RNF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	31f367c4e59d5c4f532778e2556b6ba5	ENCFF060JVZ.bed.gz	https://www.encodeproject.org/files/ENCFF060JVZ/@@download/ENCFF060JVZ.bed.gz
TF ChIP-seq	ENCSR508DQA	ENCFF768QMM	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	FOXK2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	37bbb2151115355d5816118eed374f3b	ENCFF768QMM.bed.gz	https://www.encodeproject.org/files/ENCFF768QMM/@@download/ENCFF768QMM.bed.gz
TF ChIP-seq	ENCSR220YXI	ENCFF886UMM	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	PRPF4	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	fb2cfe19ec64fd555b570bca9932e62a	ENCFF886UMM.bed.gz	https://www.encodeproject.org/files/ENCFF886UMM/@@download/ENCFF886UMM.bed.gz
TF ChIP-seq	ENCSR618GDK	ENCFF588GNU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CEBPZ	1, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	d80b1ae5174a0d8801a8c567adbe0b2e	ENCFF588GNU.bed.gz	https://www.encodeproject.org/files/ENCFF588GNU/@@download/ENCFF588GNU.bed.gz
TF ChIP-seq	ENCSR052PTN	ENCFF956MGE	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	PCBP1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	c3280c55cc379ca7cdcbb170c09f827e	ENCFF956MGE.bed.gz	https://www.encodeproject.org/files/ENCFF956MGE/@@download/ENCFF956MGE.bed.gz
TF ChIP-seq	ENCSR000BLP	ENCFF822FKQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MAX	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d2fa768d0a5db0db3625da22ffe60123	ENCFF822FKQ.bed.gz	https://www.encodeproject.org/files/ENCFF822FKQ/@@download/ENCFF822FKQ.bed.gz
TF ChIP-seq	ENCSR863KUB	ENCFF736XUU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TCF7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	de57455fcf21a41e7eb10364ad71efd8	ENCFF736XUU.bed.gz	https://www.encodeproject.org/files/ENCFF736XUU/@@download/ENCFF736XUU.bed.gz
TF ChIP-seq	ENCSR000BRS	ENCFF847ZHF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NR2F2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0d5caa69f5bc37dd29090effc0387224	ENCFF847ZHF.bed.gz	https://www.encodeproject.org/files/ENCFF847ZHF/@@download/ENCFF847ZHF.bed.gz
TF ChIP-seq	ENCSR613NUC	ENCFF553BVI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ARNT	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1f3110a83911d55570d24ea45e4362be	ENCFF553BVI.bed.gz	https://www.encodeproject.org/files/ENCFF553BVI/@@download/ENCFF553BVI.bed.gz
TF ChIP-seq	ENCSR603REQ	ENCFF732IRT	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	PCBP2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9ef219f0d219255b2066720e1354f655	ENCFF732IRT.bed.gz	https://www.encodeproject.org/files/ENCFF732IRT/@@download/ENCFF732IRT.bed.gz
TF ChIP-seq	ENCSR000EFW	ENCFF568ZPW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	UBTF	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	231f5914232270880e136f812221004b	ENCFF568ZPW.bed.gz	https://www.encodeproject.org/files/ENCFF568ZPW/@@download/ENCFF568ZPW.bed.gz
TF ChIP-seq	ENCSR000DOG	ENCFF895RNS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ATF3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	7dab414cf6f9671e0e922f75284c07d2	ENCFF895RNS.bed.gz	https://www.encodeproject.org/files/ENCFF895RNS/@@download/ENCFF895RNS.bed.gz
TF ChIP-seq	ENCSR385AHH	ENCFF649OPX	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF24	2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	7736d64f689406c9a980afa5516f0c07	ENCFF649OPX.bed.gz	https://www.encodeproject.org/files/ENCFF649OPX/@@download/ENCFF649OPX.bed.gz
TF ChIP-seq	ENCSR000BPJ	ENCFF582SNT	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CTCF	1, 2	ENCODE4 v1.5.1 GRCh38	ENCODE4	e5d29f1be4f8bf69ce79686a3b6d13b7	ENCFF582SNT.bed.gz	https://www.encodeproject.org/files/ENCFF582SNT/@@download/ENCFF582SNT.bed.gz
TF ChIP-seq	ENCSR000EWF	ENCFF589PZO	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	YY1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d7a1643993569af41ae068296b83ae60	ENCFF589PZO.bed.gz	https://www.encodeproject.org/files/ENCFF589PZO/@@download/ENCFF589PZO.bed.gz
TF ChIP-seq	ENCSR000EWG	ENCFF497ISV	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	GATA2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5e5c384ba19c0a182cfdfe44392c7ded	ENCFF497ISV.bed.gz	https://www.encodeproject.org/files/ENCFF497ISV/@@download/ENCFF497ISV.bed.gz
TF ChIP-seq	ENCSR000AKO	ENCFF769AUF	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	CTCF	1, 2	ENCODE4 v1.5.1 GRCh38	ENCODE4	7d086cac19c5311a77b7e21e3d931435	ENCFF769AUF.bed.gz	https://www.encodeproject.org/files/ENCFF769AUF/@@download/ENCFF769AUF.bed.gz
TF ChIP-seq	ENCSR107GRP	ENCFF556MUV	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MLLT1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	063fd173b93a2b69f71cac8829b8d88b	ENCFF556MUV.bed.gz	https://www.encodeproject.org/files/ENCFF556MUV/@@download/ENCFF556MUV.bed.gz
TF ChIP-seq	ENCSR423FCW	ENCFF092DLN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RBM14	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e47a397197350e87a1aaa9dfb3940538	ENCFF092DLN.bed.gz	https://www.encodeproject.org/files/ENCFF092DLN/@@download/ENCFF092DLN.bed.gz
TF ChIP-seq	ENCSR000BGW	ENCFF888CKG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SPI1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a6a1ba063f289f92efba05b2b6901ad7	ENCFF888CKG.bed.gz	https://www.encodeproject.org/files/ENCFF888CKG/@@download/ENCFF888CKG.bed.gz
TF ChIP-seq	ENCSR221GAN	ENCFF788YHU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MBD2	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	60954158ff8dcb5401ecd481b956543f	ENCFF788YHU.bed.gz	https://www.encodeproject.org/files/ENCFF788YHU/@@download/ENCFF788YHU.bed.gz
TF ChIP-seq	ENCSR000FCC	ENCFF474PRJ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NFE2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	6d0d8313eb77f1cbd34f5444edcb1ae7	ENCFF474PRJ.bed.gz	https://www.encodeproject.org/files/ENCFF474PRJ/@@download/ENCFF474PRJ.bed.gz
TF ChIP-seq	ENCSR642VZY	ENCFF304PGC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	KDM4B	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e6195dee5d23f38a81be36da0b1c738f	ENCFF304PGC.bed.gz	https://www.encodeproject.org/files/ENCFF304PGC/@@download/ENCFF304PGC.bed.gz
TF ChIP-seq	ENCSR000EGZ	ENCFF068IGH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MXI1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9f8d21cbc2179a3e2c47ff6ecc8d9af1	ENCFF068IGH.bed.gz	https://www.encodeproject.org/files/ENCFF068IGH/@@download/ENCFF068IGH.bed.gz
TF ChIP-seq	ENCSR072VUO	ENCFF537RNU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SAFB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	298ae94629e5f3aa48d28787f898b6d4	ENCFF537RNU.bed.gz	https://www.encodeproject.org/files/ENCFF537RNU/@@download/ENCFF537RNU.bed.gz
TF ChIP-seq	ENCSR000EFY	ENCFF891OQP	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ARID3A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ad1da7a6e04fda46b1c45960a991c0ee	ENCFF891OQP.bed.gz	https://www.encodeproject.org/files/ENCFF891OQP/@@download/ENCFF891OQP.bed.gz
TF ChIP-seq	ENCSR737LTZ	ENCFF516ZEQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MYNN	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8b82cacbd0fc6a40ef6ab8cc2a116755	ENCFF516ZEQ.bed.gz	https://www.encodeproject.org/files/ENCFF516ZEQ/@@download/ENCFF516ZEQ.bed.gz
TF ChIP-seq	ENCSR000DJW	ENCFF772UYI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NR4A1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	97cb5a7a1bbcf97f2820fe399d3e0c19	ENCFF772UYI.bed.gz	https://www.encodeproject.org/files/ENCFF772UYI/@@download/ENCFF772UYI.bed.gz
TF ChIP-seq	ENCSR000BNN	ENCFF823RYG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	THAP1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	236fec73d8ae2cabbea63a1a527bcdce	ENCFF823RYG.bed.gz	https://www.encodeproject.org/files/ENCFF823RYG/@@download/ENCFF823RYG.bed.gz
TF ChIP-seq	ENCSR000EFU	ENCFF715WGN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ELK1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ef56e3407b4d346fbd8010f91f1fc332	ENCFF715WGN.bed.gz	https://www.encodeproject.org/files/ENCFF715WGN/@@download/ENCFF715WGN.bed.gz
TF ChIP-seq	ENCSR000BRR	ENCFF187BVL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	STAT5A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	abe228df0cb99f1aa79de79b2a7ad86e	ENCFF187BVL.bed.gz	https://www.encodeproject.org/files/ENCFF187BVL/@@download/ENCFF187BVL.bed.gz
TF ChIP-seq	ENCSR000BMV	ENCFF004HXL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	FOSL1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	27d5af4244208dbb6b704a6a31a15c7a	ENCFF004HXL.bed.gz	https://www.encodeproject.org/files/ENCFF004HXL/@@download/ENCFF004HXL.bed.gz
TF ChIP-seq	ENCSR000BRQ	ENCFF022KBK	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CEBPB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	484cc43a6ae9ea4be593fb1aa4157e3c	ENCFF022KBK.bed.gz	https://www.encodeproject.org/files/ENCFF022KBK/@@download/ENCFF022KBK.bed.gz
TF ChIP-seq	ENCSR000AUC	ENCFF647TBC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SUZ12	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f995a060645ae9d53a8b640349b1a9e1	ENCFF647TBC.bed.gz	https://www.encodeproject.org/files/ENCFF647TBC/@@download/ENCFF647TBC.bed.gz
TF ChIP-seq	ENCSR000EGX	ENCFF439TJM	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MAFK	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	40de647d996820be110289c14a5b4341	ENCFF439TJM.bed.gz	https://www.encodeproject.org/files/ENCFF439TJM/@@download/ENCFF439TJM.bed.gz
TF ChIP-seq	ENCSR494TDU	ENCFF762CYI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NRF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b9052da9ef7a6249fa029381b1a9bbc9	ENCFF762CYI.bed.gz	https://www.encodeproject.org/files/ENCFF762CYI/@@download/ENCFF762CYI.bed.gz
TF ChIP-seq	ENCSR907JPB	ENCFF316IYH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZMIZ1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	779243a8e7f2479e8daef0fdb964b0ad	ENCFF316IYH.bed.gz	https://www.encodeproject.org/files/ENCFF316IYH/@@download/ENCFF316IYH.bed.gz
TF ChIP-seq	ENCSR376XAV	ENCFF718DSJ	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	SMAD3	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	20ae398fd04e24d5a1004d32c84049cc	ENCFF718DSJ.bed.gz	https://www.encodeproject.org/files/ENCFF718DSJ/@@download/ENCFF718DSJ.bed.gz
TF ChIP-seq	ENCSR788RSW	ENCFF125GZU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SOX6	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	bb2ea0a22ffd18e8803bd7208942c7b7	ENCFF125GZU.bed.gz	https://www.encodeproject.org/files/ENCFF125GZU/@@download/ENCFF125GZU.bed.gz
TF ChIP-seq	ENCSR026KKZ	ENCFF292HSS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZBTB17	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	8bed469c7f2fbb0d0865b541324bb14e	ENCFF292HSS.bed.gz	https://www.encodeproject.org/files/ENCFF292HSS/@@download/ENCFF292HSS.bed.gz
TF ChIP-seq	ENCSR350GZC	ENCFF701RWL	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZNF561	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	ba96abc5683a84bca116953c08e5190d	ENCFF701RWL.bed.gz	https://www.encodeproject.org/files/ENCFF701RWL/@@download/ENCFF701RWL.bed.gz
TF ChIP-seq	ENCSR459FUE	ENCFF462ZIG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ERF	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	4e1b78e6acd846952e4bf535b3c3ab63	ENCFF462ZIG.bed.gz	https://www.encodeproject.org/files/ENCFF462ZIG/@@download/ENCFF462ZIG.bed.gz
TF ChIP-seq	ENCSR412CTM	ENCFF889QYR	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SUZ12	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	fd7d6f4600bfcdda6b5b14bf8c287066	ENCFF889QYR.bed.gz	https://www.encodeproject.org/files/ENCFF889QYR/@@download/ENCFF889QYR.bed.gz
TF ChIP-seq	ENCSR879KXD	ENCFF057JFH	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	RAD21	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	0e638759eb09e8d0825d3d124b2c77d6	ENCFF057JFH.bed.gz	https://www.encodeproject.org/files/ENCFF057JFH/@@download/ENCFF057JFH.bed.gz
TF ChIP-seq	ENCSR236JZN	ENCFF887ZDT	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZNF586	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	9f3dda7582266b9eb8fce327af8ba2d9	ENCFF887ZDT.bed.gz	https://www.encodeproject.org/files/ENCFF887ZDT/@@download/ENCFF887ZDT.bed.gz
TF ChIP-seq	ENCSR426PTT	ENCFF750AGR	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	FOXO4	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	2edf89f24c7bcf4ea3130c9e1c67907b	ENCFF750AGR.bed.gz	https://www.encodeproject.org/files/ENCFF750AGR/@@download/ENCFF750AGR.bed.gz
TF ChIP-seq	ENCSR231ZVN	ENCFF504WWL	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	FOXA3	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	5e9d552fcba61bc88a31d6fe74a9bece	ENCFF504WWL.bed.gz	https://www.encodeproject.org/files/ENCFF504WWL/@@download/ENCFF504WWL.bed.gz
TF ChIP-seq	ENCSR783EPA	ENCFF927NEU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TBPL1	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	45cf9da8056e6ec0230767e76d77c9bc	ENCFF927NEU.bed.gz	https://www.encodeproject.org/files/ENCFF927NEU/@@download/ENCFF927NEU.bed.gz
TF ChIP-seq	ENCSR000BRW	ENCFF634OOU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TRIM28	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	3ee6407224f3d24e93ced0a77c311d03	ENCFF634OOU.bed.gz	https://www.encodeproject.org/files/ENCFF634OOU/@@download/ENCFF634OOU.bed.gz
