Chrom	ChromStart	ChromEnd	Region	Group
chr14	103333288	103335064	chr14:103333288-103335064	Proximal:Active
chr14	103360413	103361101	chr14:103360413-103361101	Distal:Active
chr14	103377782	103378936	chr14:103377782-103378936	Distal:Active
chr14	103384851	103386348	chr14:103384851-103386348	Proximal:Active
chr14	103401421	103402433	chr14:103401421-103402433	Distal:Repressive
chr14	103427367	103428091	chr14:103427367-103428091	Distal:Active
chr14	103444665	103445559	chr14:103444665-103445559	Distal:Active
chr14	103518503	103519745	chr14:103518503-103519745	Distal:Active
chr14	103528006	103530054	chr14:103528006-103530054	Proximal:Active
chr14	103628085	103630050	chr14:103628085-103630050	Proximal:Active
chr14	103730259	103731181	chr14:103730259-103731181	Distal:Active
chr14	103847099	103848881	chr14:103847099-103848881	Distal:Active
chr14	103862498	103862746	chr14:103862498-103862746	Distal:Active
chr14	103871541	103872488	chr14:103871541-103872488	Distal:Active
chr14	103921019	103922041	chr14:103921019-103922041	Proximal:Active
chr14	103943555	103944209	chr14:103943555-103944209	Distal:Active
chr14	103973238	103974171	chr14:103973238-103974171	Distal:Active
chr14	104149720	104150682	chr14:104149720-104150682	Distal:Active
chr14	104342087	104342506	chr14:104342087-104342506	Distal:Active
chr14	104586907	104588157	chr14:104586907-104588157	Distal:Active
chr14	104677236	104678722	chr14:104677236-104678722	Distal:Active
chr14	104752119	104753708	chr14:104752119-104753708	Proximal:Active
chr14	104804808	104806328	chr14:104804808-104806328	Distal:Active
chr14	104815490	104816786	chr14:104815490-104816786	Distal:Active
chr14	104882063	104882926	chr14:104882063-104882926	Distal:Active
chr14	105011039	105011497	chr14:105011039-105011497	Distal:Active
chr14	105020374	105021875	chr14:105020374-105021875	Proximal:Active
chr14	105075360	105076208	chr14:105075360-105076208	Distal:Active
chr14	105092799	105094364	chr14:105092799-105094364	Distal:Active
chr14	105167199	105168300	chr14:105167199-105168300	Proximal:Repressive
chr14	105168634	105169583	chr14:105168634-105169583	Proximal:Repressive
chr14	105397885	105399497	chr14:105397885-105399497	Proximal:Active
chr14	105489774	105491899	chr14:105489774-105491899	Proximal:Active
chr14	105537449	105538317	chr14:105537449-105538317	Distal:Repressive
chr14	105602558	105603772	chr14:105602558-105603772	Distal:Active
chr14	106203039	106204619	chr14:106203039-106204619	Distal:Active
chr15	20280143	20281341	chr15:20280143-20281341	Distal:Active
chr15	20293602	20293961	chr15:20293602-20293961	Distal:Active
chr15	20300872	20302041	chr15:20300872-20302041	Distal:Repressive
chr15	21261058	21263218	chr15:21261058-21263218	Distal:Repressive
chr15	22222823	22223569	chr15:22222823-22223569	Distal:Repressive
chr15	22873300	22873680	chr15:22873300-22873680	Distal:Active
chr15	23038974	23040166	chr15:23038974-23040166	Proximal:Active
chr15	23069294	23070163	chr15:23069294-23070163	Distal:Active
chr15	23372189	23372995	chr15:23372189-23372995	Distal:Active
chr15	23416375	23417318	chr15:23416375-23417318	Distal:Active
chr15	23541005	23541635	chr15:23541005-23541635	Distal:Active
chr15	23564934	23566635	chr15:23564934-23566635	Proximal:Active
chr15	23714064	23714632	chr15:23714064-23714632	Distal:Active
chr15	25438120	25439663	chr15:25438120-25439663	Proximal:Active
chr15	25944099	25944768	chr15:25944099-25944768	Distal:Active
chr15	26081830	26082971	chr15:26081830-26082971	Distal:Active
chr15	26628646	26629698	chr15:26628646-26629698	Distal:Active
chr15	27086274	27087310	chr15:27086274-27087310	Distal:Active
chr15	27123529	27124913	chr15:27123529-27124913	Distal:Active
chr15	27453886	27454825	chr15:27453886-27454825	Distal:Active
chr15	27467947	27468661	chr15:27467947-27468661	Distal:Active
chr15	27532417	27532760	chr15:27532417-27532760	Distal:Active
chr15	27952040	27952528	chr15:27952040-27952528	Distal:Active
chr15	28026822	28027501	chr15:28026822-28027501	Distal:Repressive
chr15	28084691	28084962	chr15:28084691-28084962	Distal:Active
chr15	28095840	28096662	chr15:28095840-28096662	Distal:Active
chr15	28109749	28110574	chr15:28109749-28110574	Distal:Repressive
chr15	28160158	28160686	chr15:28160158-28160686	Distal:Active
chr15	28831873	28833115	chr15:28831873-28833115	Distal:Repressive
chr15	28954734	28956316	chr15:28954734-28956316	Distal:Repressive
chr15	28968152	28969042	chr15:28968152-28969042	Distal:Active
chr15	29159213	29160387	chr15:29159213-29160387	Distal:Active
chr15	29223319	29225206	chr15:29223319-29225206	Distal:Active
chr15	29268822	29270273	chr15:29268822-29270273	Proximal:Active
chr15	29674844	29675379	chr15:29674844-29675379	Distal:Repressive
chr15	30625449	30626811	chr15:30625449-30626811	Proximal:Active
chr15	30791227	30791852	chr15:30791227-30791852	Distal:Active
chr15	31236537	31236781	chr15:31236537-31236781	Distal:Active
chr15	31298628	31299166	chr15:31298628-31299166	Distal:Active
chr15	31361049	31361736	chr15:31361049-31361736	Distal:Active
chr15	31364351	31366589	chr15:31364351-31366589	Distal:Active
chr15	31391779	31392717	chr15:31391779-31392717	Distal:Active
chr15	31434851	31435743	chr15:31434851-31435743	Distal:Active
chr15	31448690	31449107	chr15:31448690-31449107	Distal:Active
chr15	31488352	31489227	chr15:31488352-31489227	Distal:Repressive
chr15	31516331	31516996	chr15:31516331-31516996	Distal:Active
chr15	31623240	31623652	chr15:31623240-31623652	Distal:Active
chr15	31669022	31669758	chr15:31669022-31669758	Distal:Active
chr15	32614841	32616270	chr15:32614841-32616270	Proximal:Active
chr15	32657472	32658491	chr15:32657472-32658491	Distal:Active
chr15	32731974	32732381	chr15:32731974-32732381	Distal:Active
chr15	32867242	32867578	chr15:32867242-32867578	Distal:Active
chr15	34076704	34077173	chr15:34076704-34077173	Distal:Repressive
chr15	34101300	34102360	chr15:34101300-34102360	Proximal:Active
chr15	34223925	34225626	chr15:34223925-34225626	Proximal:Active
chr15	34488810	34489844	chr15:34488810-34489844	Distal:Active
chr15	34588118	34588577	chr15:34588118-34588577	Distal:Active
chr15	34647701	34648657	chr15:34647701-34648657	Distal:Repressive
chr15	34652475	34653110	chr15:34652475-34653110	Distal:Active
chr15	34799204	34800031	chr15:34799204-34800031	Distal:Active
chr15	34969189	34970305	chr15:34969189-34970305	Proximal:Active
chr15	34986759	34988848	chr15:34986759-34988848	Proximal:Active
chr15	35078229	35078736	chr15:35078229-35078736	Distal:Repressive
chr15	35166005	35167269	chr15:35166005-35167269	Distal:Active
chr15	35545374	35546760	chr15:35545374-35546760	Proximal:Active
chr15	35556851	35558155	chr15:35556851-35558155	Distal:Active
chr15	35699885	35700636	chr15:35699885-35700636	Distal:Active
chr15	36195385	36196150	chr15:36195385-36196150	Distal:Active
chr15	36334060	36335058	chr15:36334060-36335058	Distal:Active
chr15	36427946	36428998	chr15:36427946-36428998	Distal:Active
chr15	36449149	36450028	chr15:36449149-36450028	Distal:Active
chr15	36578873	36580175	chr15:36578873-36580175	Proximal:Active
chr15	36817934	36818892	chr15:36817934-36818892	Proximal:Active
chr15	36877454	36878463	chr15:36877454-36878463	Distal:Active
chr15	36951806	36952249	chr15:36951806-36952249	Distal:Active
chr15	37221081	37221742	chr15:37221081-37221742	Distal:Active
chr15	37880371	37880779	chr15:37880371-37880779	Distal:Repressive
chr15	37921499	37921852	chr15:37921499-37921852	Distal:Active
chr15	38119693	38120410	chr15:38119693-38120410	Distal:Active
chr15	38507643	38508015	chr15:38507643-38508015	Distal:Repressive
chr15	38588750	38589899	chr15:38588750-38589899	Distal:Active
chr15	38601370	38602769	chr15:38601370-38602769	Distal:Active
chr15	39213335	39214007	chr15:39213335-39214007	Distal:Active
chr15	39404588	39405364	chr15:39404588-39405364	Distal:Active
chr15	39502955	39503402	chr15:39502955-39503402	Distal:Active
chr15	39509910	39510446	chr15:39509910-39510446	Distal:Active
chr15	39516928	39518102	chr15:39516928-39518102	Distal:Active
chr15	39580106	39581219	chr15:39580106-39581219	Distal:Active
chr15	39698547	39699432	chr15:39698547-39699432	Distal:Active
chr15	39920424	39921366	chr15:39920424-39921366	Distal:Active
chr15	40038375	40039942	chr15:40038375-40039942	Proximal:Active
chr15	40074732	40075910	chr15:40074732-40075910	Distal:Active
chr15	40097804	40099245	chr15:40097804-40099245	Distal:Active
chr15	40115716	40116100	chr15:40115716-40116100	Distal:Active
chr15	40160477	40161858	chr15:40160477-40161858	Proximal:Active
chr15	40301005	40302680	chr15:40301005-40302680	Distal:Active
chr15	40322974	40324749	chr15:40322974-40324749	Proximal:Active
chr15	40382594	40383531	chr15:40382594-40383531	Proximal:Active
chr15	40405673	40406244	chr15:40405673-40406244	Proximal:Active
chr15	40489718	40490153	chr15:40489718-40490153	Distal:Active
chr15	40569019	40569957	chr15:40569019-40569957	Proximal:Active
chr15	40593650	40594765	chr15:40593650-40594765	Proximal:Active
chr15	40694175	40695934	chr15:40694175-40695934	Proximal:Active
chr15	40754248	40756034	chr15:40754248-40756034	Proximal:Active
chr15	40806920	40808053	chr15:40806920-40808053	Proximal:Active
chr15	40846930	40847991	chr15:40846930-40847991	Distal:Active
chr15	40893817	40895341	chr15:40893817-40895341	Proximal:Active
chr15	40903893	40904281	chr15:40903893-40904281	Distal:Repressive
chr15	41223058	41223607	chr15:41223058-41223607	Distal:Repressive
chr15	41230574	41231714	chr15:41230574-41231714	Proximal:Active
chr15	41283331	41284623	chr15:41283331-41284623	Proximal:Active
chr15	41331998	41333345	chr15:41331998-41333345	Proximal:Active
chr15	41416341	41418029	chr15:41416341-41418029	Proximal:Active
chr15	41425907	41426505	chr15:41425907-41426505	Distal:Repressive
chr15	41476867	41477649	chr15:41476867-41477649	Distal:Active
chr15	41586875	41587183	chr15:41586875-41587183	Distal:Active
chr15	41660044	41661150	chr15:41660044-41661150	Proximal:Active
chr15	41773878	41775060	chr15:41773878-41775060	Proximal:Active
chr15	41917618	41918303	chr15:41917618-41918303	Distal:Active
chr15	42056838	42057726	chr15:42056838-42057726	Distal:Active
chr15	42100296	42100851	chr15:42100296-42100851	Distal:Active
chr15	42207609	42208818	chr15:42207609-42208818	Proximal:Active
chr15	42272882	42274356	chr15:42272882-42274356	Proximal:Active
chr15	42410054	42411269	chr15:42410054-42411269	Distal:Repressive
chr15	42490590	42491646	chr15:42490590-42491646	Proximal:Active
chr15	42584094	42584838	chr15:42584094-42584838	Distal:Active
chr15	42956341	42957058	chr15:42956341-42957058	Distal:Active
chr15	43105236	43106618	chr15:43105236-43106618	Proximal:Active
chr15	43133005	43134474	chr15:43133005-43134474	Proximal:Active
chr15	43184646	43186179	chr15:43184646-43186179	Proximal:Active
chr15	43214621	43215177	chr15:43214621-43215177	Distal:Active
chr15	43433681	43434219	chr15:43433681-43434219	Distal:Active
chr15	43469705	43470396	chr15:43469705-43470396	Distal:Active
chr15	43514253	43514639	chr15:43514253-43514639	Distal:Active
chr15	43745721	43747253	chr15:43745721-43747253	Proximal:Active
chr15	43791659	43793376	chr15:43791659-43793376	Proximal:Active
chr15	43799958	43801145	chr15:43799958-43801145	Proximal:Active
chr15	43826478	43827285	chr15:43826478-43827285	Proximal:Active
chr15	43899699	43900464	chr15:43899699-43900464	Distal:Active
chr15	44287984	44289492	chr15:44287984-44289492	Proximal:Active
chr15	44296085	44297980	chr15:44296085-44297980	Distal:Active
chr15	44426377	44428059	chr15:44426377-44428059	Proximal:Active
chr15	44536208	44537987	chr15:44536208-44537987	Proximal:Active
chr15	44662471	44664170	chr15:44662471-44664170	Proximal:Active
chr15	44682850	44683943	chr15:44682850-44683943	Distal:Active
chr15	44710882	44712944	chr15:44710882-44712944	Proximal:Active
chr15	44726606	44727144	chr15:44726606-44727144	Distal:Active
chr15	44728471	44729572	chr15:44728471-44729572	Distal:Active
chr15	44784025	44784962	chr15:44784025-44784962	Distal:Active
chr15	44811321	44811912	chr15:44811321-44811912	Distal:Active
chr15	44820073	44821816	chr15:44820073-44821816	Distal:Active
chr15	44858929	44860212	chr15:44858929-44860212	Distal:Repressive
chr15	44931322	44933021	chr15:44931322-44933021	Distal:Repressive
chr15	44956521	44956983	chr15:44956521-44956983	Distal:Active
chr15	45048526	45049654	chr15:45048526-45049654	Distal:Active
chr15	45166613	45167823	chr15:45166613-45167823	Distal:Active
chr15	45168954	45169856	chr15:45168954-45169856	Distal:Active
chr15	45199855	45201457	chr15:45199855-45201457	Distal:Repressive
chr15	45313919	45315397	chr15:45313919-45315397	Distal:Active
chr15	45456253	45457060	chr15:45456253-45457060	Distal:Active
chr15	45548431	45549674	chr15:45548431-45549674	Distal:Active
chr15	45573876	45574614	chr15:45573876-45574614	Distal:Active
chr15	45586635	45587907	chr15:45586635-45587907	Proximal:Active
chr15	45654747	45655203	chr15:45654747-45655203	Distal:Active
chr15	45714622	45715291	chr15:45714622-45715291	Distal:Active
chr15	48330891	48332509	chr15:48330891-48332509	Proximal:Active
chr15	48718485	48720074	chr15:48718485-48720074	Distal:Active
chr15	48877809	48878735	chr15:48877809-48878735	Proximal:Active
chr15	48912981	48913794	chr15:48912981-48913794	Distal:Active
chr15	48925828	48926197	chr15:48925828-48926197	Distal:Active
chr15	48948549	48949416	chr15:48948549-48949416	Distal:Repressive
chr15	48975558	48976710	chr15:48975558-48976710	Distal:Active
chr15	49045813	49046981	chr15:49045813-49046981	Proximal:Active
chr15	49154964	49156375	chr15:49154964-49156375	Proximal:Active
chr15	49169738	49170694	chr15:49169738-49170694	Proximal:Active
chr15	49620386	49621493	chr15:49620386-49621493	Proximal:Active
chr15	50168379	50169404	chr15:50168379-50169404	Distal:Active
chr15	50260171	50261565	chr15:50260171-50261565	Distal:Active
chr15	50353757	50355754	chr15:50353757-50355754	Proximal:Active
chr15	50423720	50424807	chr15:50423720-50424807	Proximal:Active
chr15	50764964	50766038	chr15:50764964-50766038	Proximal:Active
chr15	50811718	50813495	chr15:50811718-50813495	Distal:Active
chr15	50907080	50909223	chr15:50907080-50909223	Proximal:Active
chr15	51038194	51039406	chr15:51038194-51039406	Distal:Repressive
chr15	51077199	51078200	chr15:51077199-51078200	Distal:Active
chr15	51120835	51121581	chr15:51120835-51121581	Distal:Active
chr15	51184732	51186142	chr15:51184732-51186142	Distal:Active
chr15	51228175	51229153	chr15:51228175-51229153	Distal:Active
chr15	51401690	51403686	chr15:51401690-51403686	Distal:Active
chr15	51423044	51423615	chr15:51423044-51423615	Distal:Active
chr15	51568805	51569739	chr15:51568805-51569739	Distal:Active
chr15	51603481	51603861	chr15:51603481-51603861	Distal:Active
chr15	51634591	51635073	chr15:51634591-51635073	Distal:Active
chr15	51652017	51652774	chr15:51652017-51652774	Distal:Active
chr15	51796441	51797350	chr15:51796441-51797350	Distal:Active
chr15	51846305	51846934	chr15:51846305-51846934	Distal:Active
chr15	51971172	51972299	chr15:51971172-51972299	Proximal:Active
chr15	52438334	52439196	chr15:52438334-52439196	Distal:Active
chr15	52559099	52559926	chr15:52559099-52559926	Distal:Repressive
chr15	55196344	55197653	chr15:55196344-55197653	Proximal:Active
chr15	55237162	55237991	chr15:55237162-55237991	Distal:Active
chr15	55279221	55280352	chr15:55279221-55280352	Distal:Active
chr15	55396512	55397426	chr15:55396512-55397426	Distal:Active
chr15	55758205	55759115	chr15:55758205-55759115	Distal:Active
chr15	55799831	55800269	chr15:55799831-55800269	Distal:Active
chr15	55992977	55994364	chr15:55992977-55994364	Proximal:Active
chr15	56040604	56040772	chr15:56040604-56040772	Distal:Active
chr15	56245863	56246334	chr15:56245863-56246334	Proximal:Active
chr15	56293564	56294280	chr15:56293564-56294280	Distal:Repressive
chr15	56732643	56733897	chr15:56732643-56733897	Proximal:Active
chr15	56783366	56783914	chr15:56783366-56783914	Distal:Active
chr15	56815061	56815795	chr15:56815061-56815795	Distal:Active
chr15	56886595	56887863	chr15:56886595-56887863	Distal:Active
chr15	56917846	56920195	chr15:56917846-56920195	Proximal:Active
chr15	57334406	57335980	chr15:57334406-57335980	Distal:Active
chr15	57706240	57707326	chr15:57706240-57707326	Proximal:Active
chr15	57732453	57733215	chr15:57732453-57733215	Distal:Active
chr15	57949875	57950783	chr15:57949875-57950783	Distal:Active
chr15	57951337	57951746	chr15:57951337-57951746	Distal:Repressive
chr15	58077369	58078028	chr15:58077369-58078028	Distal:Repressive
chr15	58080272	58081066	chr15:58080272-58081066	Distal:Active
chr15	58110755	58112142	chr15:58110755-58112142	Distal:Active
chr15	58142893	58143244	chr15:58142893-58143244	Distal:Active
chr15	58178829	58180364	chr15:58178829-58180364	Distal:Active
chr15	58193558	58194159	chr15:58193558-58194159	Distal:Active
chr15	58212865	58213523	chr15:58212865-58213523	Distal:Active
chr15	58331767	58332974	chr15:58331767-58332974	Distal:Active
chr15	58357443	58358137	chr15:58357443-58358137	Distal:Active
chr15	58521058	58522158	chr15:58521058-58522158	Distal:Active
